Metric,City,Estimate,Group,Estimate Margin of Error
"('1-unit, detached or attached',)","Jacksonville city, Florida",68.90%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Las Vegas city, Nevada",67.00%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Los Angeles city, California",45.80%,units_in_structure,±0.6
"('1-unit, detached or attached',)","Memphis city, Tennessee",70.30%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Milwaukee city, Wisconsin",47.80%,units_in_structure,±1.4
"('1-unit, detached or attached',)","New York city, New York",16.90%,units_in_structure,±0.3
"('1-unit, detached or attached',)","Oklahoma City city, Oklahoma",74.50%,units_in_structure,±1.3
"('1-unit, detached or attached',)","Philadelphia city, Pennsylvania",68.50%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Phoenix city, Arizona",67.30%,units_in_structure,±0.9
"('1-unit, detached or attached',)","Portland city, Oregon",61.10%,units_in_structure,±1.4
"('1-unit, detached or attached',)","San Antonio city, Texas",69.90%,units_in_structure,±0.9
"('1-unit, detached or attached',)","San Diego city, California",55.10%,units_in_structure,±1.0
"('1-unit, detached or attached',)","San Francisco city, California",32.40%,units_in_structure,±1.0
"('1-unit, detached or attached',)","San Jose city, California",65.90%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Seattle city, Washington",50.10%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Tucson city, Arizona",63.90%,units_in_structure,±1.7
"('1-unit, detached or attached',)","Washington city, District of Columbia",39.30%,units_in_structure,±1.3
"('2 to 4 units',)","Albuquerque city, New Mexico",8.20%,units_in_structure,±1.0
"('2 to 4 units',)","Austin city, Texas",9.30%,units_in_structure,±0.8
"('2 to 4 units',)","Baltimore city, Maryland",9.70%,units_in_structure,±1.0
"('2 to 4 units',)","Boston city, Massachusetts",37.80%,units_in_structure,±1.3
"('2 to 4 units',)","Charlotte city, North Carolina",5.80%,units_in_structure,±0.7
"('2 to 4 units',)","Chicago city, Illinois",29.60%,units_in_structure,±0.7
"('2 to 4 units',)","Columbus city, Ohio",13.20%,units_in_structure,±1.2
"('2 to 4 units',)","Dallas city, Texas",5.10%,units_in_structure,±0.6
"('2 to 4 units',)","Denver city, Colorado",6.30%,units_in_structure,±0.9
"('2 to 4 units',)","Detroit city, Michigan",9.00%,units_in_structure,±0.7
"('2 to 4 units',)","El Paso city, Texas",7.20%,units_in_structure,±0.9
"('2 to 4 units',)","Fort Worth city, Texas",5.30%,units_in_structure,±0.8
"('2 to 4 units',)","Houston city, Texas",5.80%,units_in_structure,±0.6
"('2 to 4 units',)","Indianapolis city (balance), Indiana",7.20%,units_in_structure,±0.6
"('2 to 4 units',)","Jacksonville city, Florida",4.70%,units_in_structure,±0.6
"('2 to 4 units',)","Las Vegas city, Nevada",8.40%,units_in_structure,±0.9
"('2 to 4 units',)","Los Angeles city, California",8.60%,units_in_structure,±0.4
"('2 to 4 units',)","Memphis city, Tennessee",7.40%,units_in_structure,±0.8
"('2 to 4 units',)","Milwaukee city, Wisconsin",28.60%,units_in_structure,±1.3
"('2 to 4 units',)","New York city, New York",23.50%,units_in_structure,±0.3
"('2 to 4 units',)","Oklahoma City city, Oklahoma",5.60%,units_in_structure,±0.9
"('2 to 4 units',)","Philadelphia city, Pennsylvania",13.40%,units_in_structure,±0.8
"('2 to 4 units',)","Phoenix city, Arizona",6.00%,units_in_structure,±0.7
"('2 to 4 units',)","Portland city, Oregon",9.60%,units_in_structure,±1.0
"('2 to 4 units',)","San Antonio city, Texas",5.60%,units_in_structure,±0.6
"('2 to 4 units',)","San Diego city, California",8.90%,units_in_structure,±0.6
"('2 to 4 units',)","San Francisco city, California",22.90%,units_in_structure,±1.2
"('2 to 4 units',)","San Jose city, California",8.20%,units_in_structure,±0.8
"('2 to 4 units',)","Seattle city, Washington",7.40%,units_in_structure,±0.8
"('2 to 4 units',)","Tucson city, Arizona",7.00%,units_in_structure,±0.9
"('2 to 4 units',)","Washington city, District of Columbia",9.30%,units_in_structure,±0.8
"('5 or more units',)","Albuquerque city, New Mexico",18.30%,units_in_structure,±1.4
"('5 or more units',)","Austin city, Texas",37.40%,units_in_structure,±1.3
"('5 or more units',)","Baltimore city, Maryland",24.00%,units_in_structure,±1.4
"('5 or more units',)","Boston city, Massachusetts",44.30%,units_in_structure,±1.3
"('5 or more units',)","Charlotte city, North Carolina",25.80%,units_in_structure,±1.3
"('5 or more units',)","Chicago city, Illinois",38.90%,units_in_structure,±0.7
"('5 or more units',)","Columbus city, Ohio",28.10%,units_in_structure,±1.2
"('5 or more units',)","Dallas city, Texas",41.70%,units_in_structure,±1.0
"('5 or more units',)","Denver city, Colorado",38.90%,units_in_structure,±1.3
"('5 or more units',)","Detroit city, Michigan",14.90%,units_in_structure,±0.9
"('5 or more units',)","El Paso city, Texas",17.30%,units_in_structure,±1.2
"('5 or more units',)","Fort Worth city, Texas",21.60%,units_in_structure,±1.3
"('5 or more units',)","Houston city, Texas",38.60%,units_in_structure,±0.8
"('5 or more units',)","Indianapolis city (balance), Indiana",21.70%,units_in_structure,±1.1
"('5 or more units',)","Jacksonville city, Florida",21.30%,units_in_structure,±1.3
"('5 or more units',)","Las Vegas city, Nevada",23.20%,units_in_structure,±1.4
"('5 or more units',)","Los Angeles city, California",45.00%,units_in_structure,±0.6
"('5 or more units',)","Memphis city, Tennessee",21.30%,units_in_structure,±1.3
"('5 or more units',)","Milwaukee city, Wisconsin",22.80%,units_in_structure,±1.1
"('5 or more units',)","New York city, New York",59.40%,units_in_structure,±0.4
"('5 or more units',)","Oklahoma City city, Oklahoma",16.70%,units_in_structure,±1.1
"('5 or more units',)","Philadelphia city, Pennsylvania",17.90%,units_in_structure,±0.8
"('5 or more units',)","Phoenix city, Arizona",23.60%,units_in_structure,±0.9
"('5 or more units',)","Portland city, Oregon",27.60%,units_in_structure,±1.4
"('5 or more units',)","San Antonio city, Texas",23.30%,units_in_structure,±0.9
"('5 or more units',)","San Diego city, California",34.70%,units_in_structure,±1.0
"('5 or more units',)","San Francisco city, California",44.50%,units_in_structure,±1.2
"('5 or more units',)","San Jose city, California",22.50%,units_in_structure,±1.2
"('5 or more units',)","Seattle city, Washington",42.10%,units_in_structure,±1.4
"('5 or more units',)","Tucson city, Arizona",23.00%,units_in_structure,±1.8
"('5 or more units',)","Washington city, District of Columbia",51.30%,units_in_structure,±1.4
"('Mobile home, boat, RV, van, etc.',)","Albuquerque city, New Mexico",4.00%,units_in_structure,±0.7
"('Mobile home, boat, RV, van, etc.',)","Austin city, Texas",1.20%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Baltimore city, Maryland",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Boston city, Massachusetts",0.10%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Charlotte city, North Carolina",1.30%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Chicago city, Illinois",0.40%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Columbus city, Ohio",0.70%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Dallas city, Texas",1.30%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Denver city, Colorado",0.60%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Detroit city, Michigan",0.40%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","El Paso city, Texas",3.90%,units_in_structure,±0.7
"('Mobile home, boat, RV, van, etc.',)","Fort Worth city, Texas",1.60%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Houston city, Texas",1.10%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Indianapolis city (balance), Indiana",1.40%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Jacksonville city, Florida",5.00%,units_in_structure,±0.6
"('Mobile home, boat, RV, van, etc.',)","Las Vegas city, Nevada",1.50%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Los Angeles city, California",0.60%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Memphis city, Tennessee",1.00%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Milwaukee city, Wisconsin",0.70%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","New York city, New York",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Oklahoma City city, Oklahoma",3.20%,units_in_structure,±0.6
"('Mobile home, boat, RV, van, etc.',)","Philadelphia city, Pennsylvania",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Phoenix city, Arizona",3.10%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Portland city, Oregon",1.70%,units_in_structure,±0.5
"('Mobile home, boat, RV, van, etc.',)","San Antonio city, Texas",1.30%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","San Diego city, California",1.40%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","San Francisco city, California",0.10%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","San Jose city, California",3.50%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Seattle city, Washington",0.40%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Tucson city, Arizona",6.10%,units_in_structure,±0.9
"('Mobile home, boat, RV, van, etc.',)","Washington city, District of Columbia",0.10%,units_in_structure,±0.1
"('Occupied housing units',)","Albuquerque city, New Mexico","223,505",year_structure_built,"±2,539"
"('Occupied housing units',)","Austin city, Texas","323,282",year_structure_built,"±4,713"
"('Occupied housing units',)","Baltimore city, Maryland","237,945",year_structure_built,"±4,515"
"('Occupied housing units',)","Boston city, Massachusetts","251,721",year_structure_built,"±4,587"
"('Occupied housing units',)","Charlotte city, North Carolina","284,113",year_structure_built,"±3,643"
"('Occupied housing units',)","Chicago city, Illinois","1,014,576",year_structure_built,"±8,579"
"('Occupied housing units',)","Columbus city, Ohio","319,428",year_structure_built,"±4,797"
"('Occupied housing units',)","Dallas city, Texas","447,680",year_structure_built,"±6,310"
"('Occupied housing units',)","Denver city, Colorado","262,093",year_structure_built,"±3,662"
"('Occupied housing units',)","Detroit city, Michigan","255,201",year_structure_built,"±5,059"
"('Occupied housing units',)","El Paso city, Texas","210,754",year_structure_built,"±2,612"
"('Occupied housing units',)","Fort Worth city, Texas","261,042",year_structure_built,"±5,514"
"('Occupied housing units',)","Houston city, Texas","762,309",year_structure_built,"±6,535"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","322,700",year_structure_built,"±5,582"
"('Occupied housing units',)","Jacksonville city, Florida","308,173",year_structure_built,"±6,302"
"('Occupied housing units',)","Las Vegas city, Nevada","210,950",year_structure_built,"±4,737"
"('Occupied housing units',)","Los Angeles city, California","1,310,259",year_structure_built,"±9,520"
"('Occupied housing units',)","Memphis city, Tennessee","241,400",year_structure_built,"±4,203"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,945",year_structure_built,"±3,762"
"('Occupied housing units',)","New York city, New York","3,039,467",year_structure_built,"±11,288"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","223,238",year_structure_built,"±3,973"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","575,413",year_structure_built,"±6,623"
"('Occupied housing units',)","Phoenix city, Arizona","511,432",year_structure_built,"±7,172"
"('Occupied housing units',)","Portland city, Oregon","244,192",year_structure_built,"±3,559"
"('Occupied housing units',)","San Antonio city, Texas","470,223",year_structure_built,"±4,982"
"('Occupied housing units',)","San Diego city, California","469,635",year_structure_built,"±6,664"
"('Occupied housing units',)","San Francisco city, California","336,012",year_structure_built,"±4,358"
"('Occupied housing units',)","San Jose city, California","297,637",year_structure_built,"±4,429"
"('Occupied housing units',)","Seattle city, Washington","277,520",year_structure_built,"±5,743"
"('Occupied housing units',)","Tucson city, Arizona","201,761",year_structure_built,"±4,584"
"('Occupied housing units',)","Washington city, District of Columbia","252,388",year_structure_built,"±3,730"
"('Built 2000 or later',)","Albuquerque city, New Mexico",17.90%,year_structure_built,±1.2
"('Built 2000 or later',)","Austin city, Texas",22.70%,year_structure_built,±1.1
"('Built 2000 or later',)","Baltimore city, Maryland",3.80%,year_structure_built,±0.7
"('Built 2000 or later',)","Boston city, Massachusetts",6.80%,year_structure_built,±0.8
"('Built 2000 or later',)","Charlotte city, North Carolina",24.90%,year_structure_built,±1.4
"('Built 2000 or later',)","Chicago city, Illinois",8.50%,year_structure_built,±0.4
