Metric,City,Estimate,Estimate Margin of Error,Percent,Percent Margin of Error
"('Not computed',)","Denver city, Colorado",474,±345,(X),(X)
"('Not computed',)","Detroit city, Michigan",994,±456,(X),(X)
"('Not computed',)","Durham city, North Carolina",0,±193,(X),(X)
"('Not computed',)","El Paso city, Texas",224,±274,(X),(X)
"('Not computed',)","Fort Worth city, Texas",178,±154,(X),(X)
"('Not computed',)","Fresno city, California",343,±244,(X),(X)
"('Not computed',)","Greensboro city, North Carolina",131,±111,(X),(X)
"('Not computed',)","Henderson city, Nevada",183,±147,(X),(X)
"('Not computed',)","Houston city, Texas",941,±542,(X),(X)
"('Not computed',)","Indianapolis city (balance), Indiana","1,290",±609,(X),(X)
"('Not computed',)","Irvine city, California",449,±469,(X),(X)
"('Not computed',)","Jacksonville city, Florida","1,141",±520,(X),(X)
"('Not computed',)","Jersey City city, New Jersey",0,±192,(X),(X)
"('Not computed',)","Kansas City city, Missouri",553,±379,(X),(X)
"('Not computed',)","Las Vegas city, Nevada",232,±199,(X),(X)
"('Not computed',)","Lincoln city, Nebraska",308,±208,(X),(X)
"('Not computed',)","Long Beach city, California",197,±173,(X),(X)
"('Not computed',)","Los Angeles city, California","2,565",±902,(X),(X)
"('Not computed',)","Memphis city, Tennessee","1,166",±406,(X),(X)
"('Not computed',)","Mesa city, Arizona",535,±340,(X),(X)
"('Not computed',)","Miami city, Florida",838,±712,(X),(X)
"('Not computed',)","Milwaukee city, Wisconsin",401,±274,(X),(X)
"('Not computed',)","Minneapolis city, Minnesota",195,±148,(X),(X)
"('Not computed',)","New Orleans city, Louisiana",443,±252,(X),(X)
"('Not computed',)","New York city, New York","4,229",±986,(X),(X)
"('Not computed',)","Newark city, New Jersey",59,±97,(X),(X)
"('Not computed',)","Oakland city, California",86,±101,(X),(X)
"('Not computed',)","Oklahoma City city, Oklahoma",498,±389,(X),(X)
"('Not computed',)","Omaha city, Nebraska",104,±123,(X),(X)
"('Not computed',)","Orlando city, Florida",896,±755,(X),(X)
"('Not computed',)","Philadelphia city, Pennsylvania","1,930",±766,(X),(X)
"('Not computed',)","Phoenix city, Arizona","2,822","±1,102",(X),(X)
"('Not computed',)","Pittsburgh city, Pennsylvania",154,±117,(X),(X)
"('Not computed',)","Plano city, Texas",186,±158,(X),(X)
"('Not computed',)","Portland city, Oregon",670,±381,(X),(X)
"('Not computed',)","Raleigh city, North Carolina",218,±247,(X),(X)
"('Not computed',)","Riverside city, California",306,±235,(X),(X)
"('Not computed',)","Sacramento city, California",763,±720,(X),(X)
"('Not computed',)","San Antonio city, Texas",888,±582,(X),(X)
"('Not computed',)","San Diego city, California",907,±474,(X),(X)
"('Not computed',)","San Francisco city, California",120,±143,(X),(X)
"('Not computed',)","San Jose city, California",508,±260,(X),(X)
"('Not computed',)","Santa Ana city, California",39,±63,(X),(X)
"('Not computed',)","Seattle city, Washington",434,±302,(X),(X)
"('Not computed',)","St. Louis city, Missouri",327,±288,(X),(X)
"('Not computed',)","St. Paul city, Minnesota",60,±100,(X),(X)
"('Not computed',)","Stockton city, California",542,±587,(X),(X)
"('Not computed',)","Tampa city, Florida",541,±367,(X),(X)
"('Not computed',)","Tucson city, Arizona",588,±362,(X),(X)
"('Not computed',)","Tulsa city, Oklahoma",142,±109,(X),(X)
"('Not computed',)","Virginia Beach city, Virginia",656,±420,(X),(X)
"('Not computed',)","Washington city, District of Columbia",574,±320,(X),(X)
"('Not computed',)","Wichita city, Kansas",227,±214,(X),(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Albuquerque city, New Mexico","39,368","±2,668","39,368",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Anaheim city, California","11,686","±1,402","11,686",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Anchorage municipality, Alaska","17,194","±1,648","17,194",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Arlington city, Texas","19,499","±2,036","19,499",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Atlanta city, Georgia","19,422","±2,011","19,422",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Aurora city, Colorado","13,859","±1,188","13,859",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Austin city, Texas","40,314","±2,749","40,314",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Bakersfield city, California","13,391","±1,511","13,391",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Baltimore city, Maryland","35,448","±2,137","35,448",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Boston city, Massachusetts","19,754","±1,670","19,754",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Charlotte city, North Carolina","29,216","±2,254","29,216",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Chicago city, Illinois","125,947","±4,386","125,947",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Cincinnati city, Ohio","12,668","±1,371","12,668",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Cleveland city, Ohio","23,299","±1,814","23,299",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Colorado Springs city, Colorado","23,602","±1,645","23,602",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Columbus city, Ohio","32,246","±2,118","32,246",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Corpus Christi city, Texas","25,047","±1,861","25,047",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Dallas city, Texas","73,947","±2,895","73,947",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Denver city, Colorado","28,622","±1,569","28,622",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Detroit city, Michigan","63,721","±2,937","63,721",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Durham city, North Carolina","9,384","±1,256","9,384",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","El Paso city, Texas","48,927","±2,716","48,927",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fort Worth city, Texas","48,060","±3,114","48,060",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fresno city, California","19,367","±1,949","19,367",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Greensboro city, North Carolina","15,348","±1,679","15,348",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Henderson city, Nevada","14,899","±1,596","14,899",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Houston city, Texas","140,025","±4,699","140,025",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Indianapolis city (balance), Indiana","46,706","±2,802","46,706",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Irvine city, California","7,410","±1,497","7,410",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jacksonville city, Florida","55,494","±3,042","55,494",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jersey City city, New Jersey","7,579","±1,160","7,579",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Kansas City city, Missouri","30,914","±1,926","30,914",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Las Vegas city, Nevada","30,856","±2,410","30,856",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Lincoln city, Nebraska","16,895","±1,331","16,895",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Long Beach city, California","15,286","±1,410","15,286",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Los Angeles city, California","113,360","±3,703","113,360",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Memphis city, Tennessee","37,981","±2,536","37,981",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Mesa city, Arizona","34,974","±2,377","34,974",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Miami city, Florida","19,694","±2,025","19,694",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Milwaukee city, Wisconsin","27,961","±1,951","27,961",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Minneapolis city, Minnesota","19,135","±1,753","19,135",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New Orleans city, Louisiana","30,246","±1,418","30,246",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New York city, New York","359,067","±7,817","359,067",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Newark city, New Jersey","4,679",±743,"4,679",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oakland city, California","14,937","±1,695","14,937",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oklahoma City city, Oklahoma","43,251","±2,604","43,251",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Omaha city, Nebraska","28,210","±1,844","28,210",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Orlando city, Florida","8,973","±1,269","8,973",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Philadelphia city, Pennsylvania","121,944","±4,652","121,944",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Phoenix city, Arizona","66,335","±3,794","66,335",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Pittsburgh city, Pennsylvania","24,885","±1,537","24,885",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Plano city, Texas","17,368","±1,908","17,368",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Portland city, Oregon","31,676","±2,197","31,676",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Raleigh city, North Carolina","15,506","±1,710","15,506",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Riverside city, California","10,631","±1,333","10,631",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Sacramento city, California","21,050","±1,913","21,050",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Antonio city, Texas","94,162","±4,136","94,162",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Diego city, California","53,713","±2,902","53,713",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Francisco city, California","35,542","±2,676","35,542",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Jose city, California","41,420","±2,702","41,420",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Santa Ana city, California","7,488","±1,128","7,488",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Seattle city, Washington","33,621","±2,814","33,621",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Louis city, Missouri","20,216","±1,453","20,216",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Paul city, Minnesota","13,664","±1,305","13,664",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Stockton city, California","10,630","±1,372","10,630",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tampa city, Florida","20,003","±1,748","20,003",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tucson city, Arizona","33,086","±2,510","33,086",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tulsa city, Oklahoma","30,774","±1,656","30,774",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Virginia Beach city, Virginia","19,826","±1,570","19,826",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Washington city, District of Columbia","23,218","±2,111","23,218",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Wichita city, Kansas","29,843","±2,136","29,843",(X)
"('Less than 10.0 percent',)","Albuquerque city, New Mexico","19,748","±1,791",50.20%,±3.5
"('Less than 10.0 percent',)","Anaheim city, California","6,547","±1,214",56.00%,±6.4
"('Less than 10.0 percent',)","Anchorage municipality, Alaska","7,654","±1,428",44.50%,±6.6
"('Less than 10.0 percent',)","Arlington city, Texas","8,957","±1,349",45.90%,±5.2
"('Less than 10.0 percent',)","Atlanta city, Georgia","7,132","±1,239",36.70%,±4.8
"('Less than 10.0 percent',)","Aurora city, Colorado","6,991",±947,50.40%,±5.9
"('Less than 10.0 percent',)","Austin city, Texas","14,209","±1,572",35.20%,±3.4
"('Less than 10.0 percent',)","Bakersfield city, California","6,337","±1,170",47.30%,±6.4
"('Less than 10.0 percent',)","Baltimore city, Maryland","10,911","±1,375",30.80%,±3.1
"('Less than 10.0 percent',)","Boston city, Massachusetts","6,363","±1,012",32.20%,±4.3
"('Less than 10.0 percent',)","Charlotte city, North Carolina","12,749","±1,308",43.60%,±3.1
"('Less than 10.0 percent',)","Chicago city, Illinois","36,494","±2,681",29.00%,±1.9
"('Less than 10.0 percent',)","Cincinnati city, Ohio","4,100",±685,32.40%,±4.6
"('Less than 10.0 percent',)","Cleveland city, Ohio","7,157","±1,005",30.70%,±3.8
"('Less than 10.0 percent',)","Colorado Springs city, Colorado","13,725","±1,429",58.20%,±4.1
"('Less than 10.0 percent',)","Columbus city, Ohio","13,862","±1,682",43.00%,±4.3
"('Less than 10.0 percent',)","Corpus Christi city, Texas","10,573","±1,175",42.20%,±4.2
"('Less than 10.0 percent',)","Dallas city, Texas","25,684","±1,930",34.70%,±2.3
"('Less than 10.0 percent',)","Denver city, Colorado","13,575","±1,200",47.40%,±3.4
"('Less than 10.0 percent',)","Detroit city, Michigan","16,357","±1,643",25.70%,±2.1
"('Less than 10.0 percent',)","Durham city, North Carolina","3,952",±780,42.10%,±6.1
"('Less than 10.0 percent',)","El Paso city, Texas","21,253","±2,145",43.40%,±3.6
"('Less than 10.0 percent',)","Fort Worth city, Texas","17,956","±1,613",37.40%,±3.1
"('Less than 10.0 percent',)","Fresno city, California","8,319","±1,205",43.00%,±4.5
"('Less than 10.0 percent',)","Greensboro city, North Carolina","6,616","±1,153",43.10%,±5.3
"('Less than 10.0 percent',)","Henderson city, Nevada","7,021","±1,047",47.10%,±5.8
"('Less than 10.0 percent',)","Houston city, Texas","57,328","±2,858",40.90%,±1.8
"('Less than 10.0 percent',)","Indianapolis city (balance), Indiana","20,339","±1,920",43.50%,±3.0
"('Less than 10.0 percent',)","Irvine city, California","3,969","±1,009",53.60%,±9.1
"('Less than 10.0 percent',)","Jacksonville city, Florida","23,048","±2,106",41.50%,±3.2
"('Less than 10.0 percent',)","Jersey City city, New Jersey","1,603",±533,21.20%,±5.8
"('Less than 10.0 percent',)","Kansas City city, Missouri","10,855","±1,326",35.10%,±3.3
"('Less than 10.0 percent',)","Las Vegas city, Nevada","13,780","±1,669",44.70%,±4.2
"('Less than 10.0 percent',)","Lincoln city, Nebraska","7,721","±1,099",45.70%,±5.0
"('Less than 10.0 percent',)","Long Beach city, California","6,871","±1,201",44.90%,±5.7
"('Less than 10.0 percent',)","Los Angeles city, California","41,047","±2,396",36.20%,±1.9
"('Less than 10.0 percent',)","Memphis city, Tennessee","13,816","±1,535",36.40%,±3.4
"('Less than 10.0 percent',)","Mesa city, Arizona","16,632","±1,693",47.60%,±3.6
"('Less than 10.0 percent',)","Miami city, Florida","4,683","±1,064",23.80%,±4.8
"('Less than 10.0 percent',)","Milwaukee city, Wisconsin","7,145",±855,25.60%,±3.2
"('Less than 10.0 percent',)","Minneapolis city, Minnesota","7,251","±1,152",37.90%,±4.3
"('Less than 10.0 percent',)","New Orleans city, Louisiana","11,250","±1,108",37.20%,±3.5
"('Less than 10.0 percent',)","New York city, New York","122,499","±4,771",34.10%,±1.2
"('Less than 10.0 percent',)","Newark city, New Jersey",617,±284,13.20%,±5.6
"('Less than 10.0 percent',)","Oakland city, California","5,117",±873,34.30%,±4.8
"('Less than 10.0 percent',)","Oklahoma City city, Oklahoma","16,887","±1,583",39.00%,±2.8
"('Less than 10.0 percent',)","Omaha city, Nebraska","10,082","±1,016",35.70%,±2.9
"('Less than 10.0 percent',)","Orlando city, Florida","3,418",±882,38.10%,±7.8
"('Less than 10.0 percent',)","Philadelphia city, Pennsylvania","37,772","±2,580",31.00%,±1.7
"('Less than 10.0 percent',)","Phoenix city, Arizona","28,481","±2,885",42.90%,±2.8
"('Less than 10.0 percent',)","Pittsburgh city, Pennsylvania","10,446","±1,051",42.00%,±3.5
"('Less than 10.0 percent',)","Plano city, Texas","9,104","±1,352",52.40%,±5.2
"('Less than 10.0 percent',)","Portland city, Oregon","11,375","±1,576",35.90%,±3.5
"('Less than 10.0 percent',)","Raleigh city, North Carolina","8,759","±1,247",56.50%,±5.4
"('Less than 10.0 percent',)","Riverside city, California","4,955",±771,46.60%,±5.6
