Metric,City,Estimate,Estimate Margin of Error,Percent,Percent Margin of Error
"('$500 to $999',)","Detroit city, Michigan","75,012","±3,731",57.30%,±2.1
"('$500 to $999',)","Durham city, North Carolina","23,018","±2,592",40.50%,±4.3
"('$500 to $999',)","El Paso city, Texas","51,859","±3,901",57.10%,±3.1
"('$500 to $999',)","Fort Worth city, Texas","57,562","±3,512",45.80%,±2.3
"('$500 to $999',)","Fresno city, California","40,203","±2,749",45.80%,±3.0
"('$500 to $999',)","Greensboro city, North Carolina","36,874","±3,144",65.20%,±3.9
"('$500 to $999',)","Henderson city, Nevada","8,999","±1,484",22.20%,±3.5
"('$500 to $999',)","Houston city, Texas","221,706","±7,167",47.60%,±1.1
"('$500 to $999',)","Indianapolis city (balance), Indiana","95,954","±4,739",63.50%,±2.2
"('$500 to $999',)","Irvine city, California",N,N,N,N
"('$500 to $999',)","Jacksonville city, Florida","63,522","±3,238",43.40%,±2.1
"('$500 to $999',)","Jersey City city, New Jersey","14,029","±1,763",20.90%,±2.3
"('$500 to $999',)","Kansas City city, Missouri","47,838","±2,783",52.10%,±2.5
"('$500 to $999',)","Las Vegas city, Nevada","41,192","±3,067",37.60%,±2.5
"('$500 to $999',)","Lincoln city, Nebraska","28,270","±2,286",63.70%,±3.4
"('$500 to $999',)","Long Beach city, California","19,282","±1,959",19.50%,±1.9
"('$500 to $999',)","Los Angeles city, California","154,986","±6,091",18.00%,±0.6
"('$500 to $999',)","Memphis city, Tennessee","77,799","±4,748",60.50%,±2.6
"('$500 to $999',)","Mesa city, Arizona","31,037","±2,684",47.00%,±3.1
"('$500 to $999',)","Miami city, Florida","33,534","±2,896",28.30%,±2.2
"('$500 to $999',)","Milwaukee city, Wisconsin","84,534","±3,710",64.00%,±2.0
"('$500 to $999',)","Minneapolis city, Minnesota","34,509","±2,480",38.10%,±2.4
"('$500 to $999',)","New Orleans city, Louisiana","32,840","±2,309",41.90%,±2.5
"('$500 to $999',)","New York city, New York","337,035","±10,071",16.20%,±0.5
"('$500 to $999',)","Newark city, New Jersey","21,417","±2,033",29.50%,±2.4
"('$500 to $999',)","Oakland city, California","15,616","±2,064",16.60%,±2.2
"('$500 to $999',)","Oklahoma City city, Oklahoma","55,906","±3,214",60.80%,±2.5
"('$500 to $999',)","Omaha city, Nebraska","43,952","±2,868",56.30%,±2.7
"('$500 to $999',)","Orlando city, Florida","19,384","±2,658",27.40%,±3.3
"('$500 to $999',)","Philadelphia city, Pennsylvania","119,646","±5,359",41.80%,±1.5
"('$500 to $999',)","Phoenix city, Arizona","105,159","±5,279",43.80%,±1.9
"('$500 to $999',)","Pittsburgh city, Pennsylvania","29,778","±2,210",43.30%,±2.5
"('$500 to $999',)","Plano city, Texas",N,N,N,N
"('$500 to $999',)","Portland city, Oregon","28,176","±2,765",23.40%,±2.1
"('$500 to $999',)","Raleigh city, North Carolina","30,928","±2,568",36.60%,±2.8
"('$500 to $999',)","Riverside city, California","6,618","±1,226",16.80%,±2.9
"('$500 to $999',)","Sacramento city, California","24,232","±2,611",25.50%,±2.6
"('$500 to $999',)","San Antonio city, Texas","109,528","±4,711",50.40%,±1.8
"('$500 to $999',)","San Diego city, California","29,086","±2,472",11.20%,±0.9
"('$500 to $999',)","San Francisco city, California","29,819","±2,873",13.40%,±1.3
"('$500 to $999',)","San Jose city, California","9,537","±1,275",7.10%,±0.9
"('$500 to $999',)","Santa Ana city, California",N,N,N,N
"('$500 to $999',)","Seattle city, Washington","18,016","±2,351",10.60%,±1.4
"('$500 to $999',)","St. Louis city, Missouri","48,197","±2,976",62.90%,±3.0
"('$500 to $999',)","St. Paul city, Minnesota","24,330","±2,339",42.90%,±3.2
"('$500 to $999',)","Stockton city, California","17,053","±1,745",38.80%,±3.6
"('$500 to $999',)","Tampa city, Florida","27,324","±2,614",34.60%,±2.7
"('$500 to $999',)","Tucson city, Arizona","57,479","±3,019",57.80%,±2.2
"('$500 to $999',)","Tulsa city, Oklahoma","48,326","±2,244",63.20%,±1.9
"('$500 to $999',)","Virginia Beach city, Virginia","9,019","±1,748",15.60%,±3.0
"('$500 to $999',)","Washington city, District of Columbia","22,731","±2,380",14.30%,±1.4
"('$500 to $999',)","Wichita city, Kansas","39,354","±2,591",64.20%,±3.2
"('$1,000 to $1,499',)","Albuquerque city, New Mexico","23,748","±2,312",28.20%,±2.4
"('$1,000 to $1,499',)","Anaheim city, California","19,508","±1,941",35.60%,±3.4
"('$1,000 to $1,499',)","Anchorage municipality, Alaska","14,392","±2,493",33.20%,±5.2
"('$1,000 to $1,499',)","Arlington city, Texas","20,801","±2,746",36.40%,±4.0
"('$1,000 to $1,499',)","Atlanta city, Georgia","34,437","±3,078",31.50%,±2.3
"('$1,000 to $1,499',)","Aurora city, Colorado","22,231","±1,894",44.80%,±3.3
"('$1,000 to $1,499',)","Austin city, Texas","92,268","±4,751",45.40%,±1.8
"('$1,000 to $1,499',)","Bakersfield city, California","18,155","±2,196",36.20%,±4.1
"('$1,000 to $1,499',)","Baltimore city, Maryland","41,072","±3,245",33.50%,±2.4
"('$1,000 to $1,499',)","Boston city, Massachusetts","32,389","±3,127",19.00%,±1.8
"('$1,000 to $1,499',)","Charlotte city, North Carolina","68,920","±3,634",45.00%,±2.1
"('$1,000 to $1,499',)","Chicago city, Illinois","175,115","±6,149",31.10%,±1.0
"('$1,000 to $1,499',)","Cincinnati city, Ohio","15,185","±2,038",17.40%,±2.3
"('$1,000 to $1,499',)","Cleveland city, Ohio","14,274","±2,069",14.60%,±2.2
"('$1,000 to $1,499',)","Colorado Springs city, Colorado","28,064","±2,557",37.40%,±3.2
"('$1,000 to $1,499',)","Columbus city, Ohio","61,424","±4,562",31.80%,±2.2
"('$1,000 to $1,499',)","Corpus Christi city, Texas","14,785","±2,165",30.20%,±4.1
"('$1,000 to $1,499',)","Dallas city, Texas","105,060","±4,943",34.60%,±1.4
"('$1,000 to $1,499',)","Denver city, Colorado","55,831","±3,430",38.60%,±2.0
"('$1,000 to $1,499',)","Detroit city, Michigan","28,667","±3,148",21.90%,±2.2
"('$1,000 to $1,499',)","Durham city, North Carolina","22,800","±2,749",40.10%,±4.5
"('$1,000 to $1,499',)","El Paso city, Texas","21,035","±2,386",23.20%,±2.6
"('$1,000 to $1,499',)","Fort Worth city, Texas","41,595","±3,283",33.10%,±1.9
"('$1,000 to $1,499',)","Fresno city, California","29,264","±3,280",33.30%,±3.2
"('$1,000 to $1,499',)","Greensboro city, North Carolina","12,237","±1,985",21.60%,±3.3
"('$1,000 to $1,499',)","Henderson city, Nevada","20,953","±2,376",51.70%,±4.7
"('$1,000 to $1,499',)","Houston city, Texas","152,941","±7,394",32.80%,±1.4
"('$1,000 to $1,499',)","Indianapolis city (balance), Indiana","37,024","±3,543",24.50%,±2.1
"('$1,000 to $1,499',)","Irvine city, California",N,N,N,N
"('$1,000 to $1,499',)","Jacksonville city, Florida","55,345","±3,986",37.80%,±2.3
"('$1,000 to $1,499',)","Jersey City city, New Jersey","20,478","±2,000",30.50%,±2.7
"('$1,000 to $1,499',)","Kansas City city, Missouri","29,207","±2,558",31.80%,±2.4
"('$1,000 to $1,499',)","Las Vegas city, Nevada","46,791","±3,762",42.70%,±2.6
"('$1,000 to $1,499',)","Lincoln city, Nebraska","8,321","±1,260",18.80%,±2.8
"('$1,000 to $1,499',)","Long Beach city, California","42,986","±3,285",43.60%,±2.8
"('$1,000 to $1,499',)","Los Angeles city, California","283,042","±7,208",32.80%,±0.8
"('$1,000 to $1,499',)","Memphis city, Tennessee","34,141","±2,923",26.50%,±2.3
"('$1,000 to $1,499',)","Mesa city, Arizona","25,533","±2,251",38.70%,±3.0
"('$1,000 to $1,499',)","Miami city, Florida","35,209","±3,071",29.80%,±2.3
"('$1,000 to $1,499',)","Milwaukee city, Wisconsin","28,153","±2,731",21.30%,±1.9
"('$1,000 to $1,499',)","Minneapolis city, Minnesota","26,156","±2,477",28.90%,±2.5
"('$1,000 to $1,499',)","New Orleans city, Louisiana","24,247","±2,092",30.90%,±2.5
"('$1,000 to $1,499',)","New York city, New York","617,392","±11,980",29.70%,±0.5
"('$1,000 to $1,499',)","Newark city, New Jersey","27,628","±2,211",38.00%,±2.8
"('$1,000 to $1,499',)","Oakland city, California","28,803","±2,519",30.50%,±2.3
"('$1,000 to $1,499',)","Oklahoma City city, Oklahoma","22,334","±2,295",24.30%,±2.3
"('$1,000 to $1,499',)","Omaha city, Nebraska","23,713","±2,135",30.40%,±2.5
"('$1,000 to $1,499',)","Orlando city, Florida","36,579","±3,000",51.70%,±3.6
"('$1,000 to $1,499',)","Philadelphia city, Pennsylvania","90,256","±4,629",31.50%,±1.5
"('$1,000 to $1,499',)","Phoenix city, Arizona","91,862","±4,594",38.30%,±1.7
"('$1,000 to $1,499',)","Pittsburgh city, Pennsylvania","18,950","±1,781",27.50%,±2.3
"('$1,000 to $1,499',)","Plano city, Texas",N,N,N,N
"('$1,000 to $1,499',)","Portland city, Oregon","47,324","±3,342",39.30%,±2.5
"('$1,000 to $1,499',)","Raleigh city, North Carolina","38,969","±3,426",46.10%,±3.1
"('$1,000 to $1,499',)","Riverside city, California","17,397","±1,803",44.20%,±3.7
"('$1,000 to $1,499',)","Sacramento city, California","41,047","±3,767",43.20%,±3.3
"('$1,000 to $1,499',)","San Antonio city, Texas","69,111","±4,354",31.80%,±1.8
"('$1,000 to $1,499',)","San Diego city, California","71,445","±3,651",27.40%,±1.3
"('$1,000 to $1,499',)","San Francisco city, California","34,860","±3,125",15.60%,±1.4
"('$1,000 to $1,499',)","San Jose city, California","19,016","±2,615",14.20%,±1.8
"('$1,000 to $1,499',)","Santa Ana city, California",N,N,N,N
"('$1,000 to $1,499',)","Seattle city, Washington","49,363","±3,807",29.00%,±1.9
"('$1,000 to $1,499',)","St. Louis city, Missouri","13,926","±1,612",18.20%,±2.0
"('$1,000 to $1,499',)","St. Paul city, Minnesota","17,870","±1,844",31.50%,±2.9
"('$1,000 to $1,499',)","Stockton city, California","15,521","±2,056",35.30%,±3.9
"('$1,000 to $1,499',)","Tampa city, Florida","27,577","±2,780",34.90%,±3.0
"('$1,000 to $1,499',)","Tucson city, Arizona","26,144","±2,329",26.30%,±2.2
"('$1,000 to $1,499',)","Tulsa city, Oklahoma","15,564","±1,385",20.40%,±1.6
"('$1,000 to $1,499',)","Virginia Beach city, Virginia","26,283","±2,750",45.40%,±4.2
"('$1,000 to $1,499',)","Washington city, District of Columbia","40,618","±2,828",25.60%,±1.7
"('$1,000 to $1,499',)","Wichita city, Kansas","12,511","±1,813",20.40%,±2.7
"('$1,500 to $1,999',)","Albuquerque city, New Mexico","3,472",±905,4.10%,±1.1
"('$1,500 to $1,999',)","Anaheim city, California","18,638","±1,954",34.00%,±3.2
"('$1,500 to $1,999',)","Anchorage municipality, Alaska","9,573","±1,621",22.10%,±3.8
"('$1,500 to $1,999',)","Arlington city, Texas","5,529","±1,507",9.70%,±2.7
"('$1,500 to $1,999',)","Atlanta city, Georgia","19,639","±2,256",17.90%,±2.0
"('$1,500 to $1,999',)","Aurora city, Colorado","12,101","±1,818",24.40%,±3.2
"('$1,500 to $1,999',)","Austin city, Texas","41,687","±3,419",20.50%,±1.6
"('$1,500 to $1,999',)","Bakersfield city, California","7,682","±1,631",15.30%,±3.0
"('$1,500 to $1,999',)","Baltimore city, Maryland","15,947","±2,144",13.00%,±1.7
"('$1,500 to $1,999',)","Boston city, Massachusetts","40,289","±2,874",23.60%,±1.6
"('$1,500 to $1,999',)","Charlotte city, North Carolina","18,772","±2,237",12.30%,±1.4
"('$1,500 to $1,999',)","Chicago city, Illinois","81,228","±5,261",14.40%,±0.9
"('$1,500 to $1,999',)","Cincinnati city, Ohio","2,716",±655,3.10%,±0.7
"('$1,500 to $1,999',)","Cleveland city, Ohio","1,831",±437,1.90%,±0.4
"('$1,500 to $1,999',)","Colorado Springs city, Colorado","11,596","±1,855",15.40%,±2.4
"('$1,500 to $1,999',)","Columbus city, Ohio","9,655","±1,897",5.00%,±1.0
"('$1,500 to $1,999',)","Corpus Christi city, Texas","5,085","±1,427",10.40%,±2.8
"('$1,500 to $1,999',)","Dallas city, Texas","28,581","±2,669",9.40%,±0.9
"('$1,500 to $1,999',)","Denver city, Colorado","31,236","±2,938",21.60%,±1.9
"('$1,500 to $1,999',)","Detroit city, Michigan","3,973","±1,071",3.00%,±0.8
"('$1,500 to $1,999',)","Durham city, North Carolina","4,934","±1,103",8.70%,±1.9
"('$1,500 to $1,999',)","El Paso city, Texas","3,935","±1,373",4.30%,±1.5
"('$1,500 to $1,999',)","Fort Worth city, Texas","15,862","±2,607",12.60%,±2.0
"('$1,500 to $1,999',)","Fresno city, California","8,228","±1,860",9.40%,±2.1
"('$1,500 to $1,999',)","Greensboro city, North Carolina","1,364",±729,2.40%,±1.3
"('$1,500 to $1,999',)","Henderson city, Nevada","8,340","±1,399",20.60%,±3.2
"('$1,500 to $1,999',)","Houston city, Texas","48,275","±4,136",10.40%,±0.9
"('$1,500 to $1,999',)","Indianapolis city (balance), Indiana","6,120","±1,434",4.00%,±0.9
"('$1,500 to $1,999',)","Irvine city, California",N,N,N,N
"('$1,500 to $1,999',)","Jacksonville city, Florida","12,936","±2,174",8.80%,±1.4
"('$1,500 to $1,999',)","Jersey City city, New Jersey","11,061","±1,706",16.50%,±2.4
"('$1,500 to $1,999',)","Kansas City city, Missouri","6,323","±1,242",6.90%,±1.3
"('$1,500 to $1,999',)","Las Vegas city, Nevada","12,474","±1,955",11.40%,±1.8
"('$1,500 to $1,999',)","Lincoln city, Nebraska","1,951",±734,4.40%,±1.6
"('$1,500 to $1,999',)","Long Beach city, California","19,419","±1,947",19.70%,±1.8
"('$1,500 to $1,999',)","Los Angeles city, California","189,387","±5,857",22.00%,±0.6
"('$1,500 to $1,999',)","Memphis city, Tennessee","4,385",±990,3.40%,±0.8
"('$1,500 to $1,999',)","Mesa city, Arizona","5,491","±1,190",8.30%,±1.7
"('$1,500 to $1,999',)","Miami city, Florida","20,585","±2,474",17.40%,±2.0
"('$1,500 to $1,999',)","Milwaukee city, Wisconsin","4,659","±1,054",3.50%,±0.8
"('$1,500 to $1,999',)","Minneapolis city, Minnesota","12,403","±1,691",13.70%,±1.8
"('$1,500 to $1,999',)","New Orleans city, Louisiana","8,826","±1,311",11.30%,±1.6
"('$1,500 to $1,999',)","New York city, New York","441,779","±11,616",21.30%,±0.5
"('$1,500 to $1,999',)","Newark city, New Jersey","11,140","±1,680",15.30%,±2.2
"('$1,500 to $1,999',)","Oakland city, California","20,226","±2,159",21.40%,±2.2
"('$1,500 to $1,999',)","Oklahoma City city, Oklahoma","4,887","±1,095",5.30%,±1.2
"('$1,500 to $1,999',)","Omaha city, Nebraska","2,850",±873,3.70%,±1.1
"('$1,500 to $1,999',)","Orlando city, Florida","9,115","±1,966",12.90%,±2.8
"('$1,500 to $1,999',)","Philadelphia city, Pennsylvania","26,427","±2,602",9.20%,±0.9
"('$1,500 to $1,999',)","Phoenix city, Arizona","23,559","±2,924",9.80%,±1.2
"('$1,500 to $1,999',)","Pittsburgh city, Pennsylvania","7,101","±1,215",10.30%,±1.6
"('$1,500 to $1,999',)","Plano city, Texas",N,N,N,N
"('$1,500 to $1,999',)","Portland city, Oregon","21,920","±2,074",18.20%,±1.8
"('$1,500 to $1,999',)","Raleigh city, North Carolina","8,862","±1,971",10.50%,±2.3
"('$1,500 to $1,999',)","Riverside city, California","10,228","±1,302",26.00%,±2.9
"('$1,500 to $1,999',)","Sacramento city, California","17,152","±2,293",18.00%,±2.4
"('$1,500 to $1,999',)","San Antonio city, Texas","16,084","±2,342",7.40%,±1.0
"('$1,500 to $1,999',)","San Diego city, California","69,756","±4,553",26.80%,±1.5
"('$1,500 to $1,999',)","San Francisco city, California","34,750","±2,687",15.60%,±1.1
"('$1,500 to $1,999',)","San Jose city, California","26,932","±2,397",20.10%,±1.6
"('$1,500 to $1,999',)","Santa Ana city, California",N,N,N,N
"('$1,500 to $1,999',)","Seattle city, Washington","51,788","±3,571",30.40%,±1.6
"('$1,500 to $1,999',)","St. Louis city, Missouri","3,223",±903,4.20%,±1.2
"('$1,500 to $1,999',)","St. Paul city, Minnesota","5,474","±1,057",9.70%,±1.8
"('$1,500 to $1,999',)","Stockton city, California","7,041","±1,510",16.00%,±3.1
"('$1,500 to $1,999',)","Tampa city, Florida","10,968","±1,683",13.90%,±2.0
"('$1,500 to $1,999',)","Tucson city, Arizona","4,626","±1,171",4.70%,±1.1
"('$1,500 to $1,999',)","Tulsa city, Oklahoma","2,113",±510,2.80%,±0.7
"('$1,500 to $1,999',)","Virginia Beach city, Virginia","15,344","±2,086",26.50%,±3.2
"('$1,500 to $1,999',)","Washington city, District of Columbia","34,081","±2,820",21.50%,±1.6
"('$1,500 to $1,999',)","Wichita city, Kansas","1,090",±527,1.80%,±0.9
"('$2,000 to $2,499',)","Albuquerque city, New Mexico",800,±560,0.90%,±0.7
"('$2,000 to $2,499',)","Anaheim city, California","7,160","±1,330",13.10%,±2.2
"('$2,000 to $2,499',)","Anchorage municipality, Alaska","4,558","±1,127",10.50%,±2.6
"('$2,000 to $2,499',)","Arlington city, Texas","1,244",±636,2.20%,±1.1
"('$2,000 to $2,499',)","Atlanta city, Georgia","4,650",±989,4.20%,±0.9
"('$2,000 to $2,499',)","Aurora city, Colorado","4,067",±890,8.20%,±1.7
"('$2,000 to $2,499',)","Austin city, Texas","14,129","±2,019",6.90%,±1.0
"('$2,000 to $2,499',)","Bakersfield city, California","1,526",±615,3.00%,±1.2
"('$2,000 to $2,499',)","Baltimore city, Maryland","5,293","±1,044",4.30%,±0.8
"('$2,000 to $2,499',)","Boston city, Massachusetts","23,708","±2,642",13.90%,±1.5
"('$2,000 to $2,499',)","Charlotte city, North Carolina","2,776",±758,1.80%,±0.5
"('$2,000 to $2,499',)","Chicago city, Illinois","32,669","±2,923",5.80%,±0.5
"('$2,000 to $2,499',)","Cincinnati city, Ohio",572,±287,0.70%,±0.3
"('$2,000 to $2,499',)","Cleveland city, Ohio",605,±293,0.60%,±0.3
"('$2,000 to $2,499',)","Colorado Springs city, Colorado","1,965",±582,2.60%,±0.8
"('$2,000 to $2,499',)","Columbus city, Ohio","2,974",±840,1.50%,±0.4
"('$2,000 to $2,499',)","Corpus Christi city, Texas","1,688",±654,3.40%,±1.3
"('$2,000 to $2,499',)","Dallas city, Texas","9,640","±1,975",3.20%,±0.6
