Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('35.0 percent or more',)","Raleigh city, North Carolina","1,391",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±390,7.60%,±2.1
"('35.0 percent or more',)","Riverside city, California","1,220",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±507,11.10%,±4.3
"('35.0 percent or more',)","Sacramento city, California","2,190",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±689,9.60%,±2.9
"('35.0 percent or more',)","San Antonio city, Texas","9,391",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,222",9.40%,±1.2
"('35.0 percent or more',)","San Diego city, California","6,137",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,196",10.20%,±1.9
"('35.0 percent or more',)","San Francisco city, California","4,535",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±939,10.50%,±2.1
"('35.0 percent or more',)","San Jose city, California","4,286",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±710,9.80%,±1.6
"('35.0 percent or more',)","Santa Ana city, California",633,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±276,6.30%,±2.7
"('35.0 percent or more',)","Seattle city, Washington","3,859",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±895,10.00%,±2.3
"('35.0 percent or more',)","St. Louis city, Missouri","3,704",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±775,18.50%,±3.4
"('35.0 percent or more',)","St. Paul city, Minnesota","1,667",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±545,11.20%,±3.5
"('35.0 percent or more',)","Stockton city, California","1,164",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±517,10.70%,±4.4
"('35.0 percent or more',)","Tampa city, Florida","1,865",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±660,7.90%,±2.5
"('35.0 percent or more',)","Tucson city, Arizona","3,325",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±873,9.30%,±2.3
"('35.0 percent or more',)","Tulsa city, Oklahoma","2,996",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±550,9.10%,±1.7
"('35.0 percent or more',)","Virginia Beach city, Virginia","2,347",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±799,10.00%,±3.1
"('35.0 percent or more',)","Washington city, District of Columbia","3,818",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±900,14.60%,±3.2
"('35.0 percent or more',)","Wichita city, Kansas","3,584",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±709,10.90%,±2.2
"('Not computed',)","Albuquerque city, New Mexico",834,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±543,(X),(X)
"('Not computed',)","Anaheim city, California",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±200,(X),(X)
"('Not computed',)","Anchorage municipality, Alaska",117,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±110,(X),(X)
"('Not computed',)","Arlington city, Texas",302,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±220,(X),(X)
"('Not computed',)","Atlanta city, Georgia",234,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±238,(X),(X)
"('Not computed',)","Aurora city, Colorado",146,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±118,(X),(X)
"('Not computed',)","Austin city, Texas","1,206",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±619,(X),(X)
"('Not computed',)","Bakersfield city, California",212,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±256,(X),(X)
"('Not computed',)","Baltimore city, Maryland","1,004",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±427,(X),(X)
"('Not computed',)","Boston city, Massachusetts",331,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±241,(X),(X)
"('Not computed',)","Charlotte city, North Carolina",487,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±301,(X),(X)
"('Not computed',)","Chicago city, Illinois","2,162",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±676,(X),(X)
"('Not computed',)","Cincinnati city, Ohio",496,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±275,(X),(X)
"('Not computed',)","Cleveland city, Ohio",474,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±267,(X),(X)
"('Not computed',)","Colorado Springs city, Colorado",121,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±119,(X),(X)
"('Not computed',)","Columbus city, Ohio",237,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±231,(X),(X)
"('Not computed',)","Corpus Christi city, Texas",250,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±165,(X),(X)
"('Not computed',)","Dallas city, Texas","1,456",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±509,(X),(X)
"('Not computed',)","Denver city, Colorado",313,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±259,(X),(X)
"('Not computed',)","Detroit city, Michigan","2,472",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±805,(X),(X)
"('Not computed',)","Durham city, North Carolina",428,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±504,(X),(X)
"('Not computed',)","El Paso city, Texas",418,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±337,(X),(X)
"('Not computed',)","Fort Worth city, Texas",886,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±459,(X),(X)
"('Not computed',)","Fresno city, California",569,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±524,(X),(X)
"('Not computed',)","Greensboro city, North Carolina",103,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±97,(X),(X)
"('Not computed',)","Henderson city, Nevada",290,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±215,(X),(X)
"('Not computed',)","Houston city, Texas","1,858",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±704,(X),(X)
"('Not computed',)","Indianapolis city (balance), Indiana",862,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±504,(X),(X)
"('Not computed',)","Irvine city, California",204,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±243,(X),(X)
"('Not computed',)","Jacksonville city, Florida","1,887",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±689,(X),(X)
"('Not computed',)","Jersey City city, New Jersey",48,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±59,(X),(X)
"('Not computed',)","Kansas City city, Missouri",956,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±519,(X),(X)
"('Not computed',)","Las Vegas city, Nevada",561,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±265,(X),(X)
"('Not computed',)","Lincoln city, Nebraska",26,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±45,(X),(X)
"('Not computed',)","Long Beach city, California",105,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±103,(X),(X)
"('Not computed',)","Los Angeles city, California","1,621",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±552,(X),(X)
"('Not computed',)","Memphis city, Tennessee","1,107",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±501,(X),(X)
"('Not computed',)","Mesa city, Arizona",917,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±348,(X),(X)
"('Not computed',)","Miami city, Florida",688,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±309,(X),(X)
"('Not computed',)","Milwaukee city, Wisconsin",669,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±408,(X),(X)
"('Not computed',)","Minneapolis city, Minnesota",271,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±257,(X),(X)
"('Not computed',)","New Orleans city, Louisiana",574,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±278,(X),(X)
"('Not computed',)","New York city, New York","5,228",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,038",(X),(X)
"('Not computed',)","Newark city, New Jersey",42,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±70,(X),(X)
"('Not computed',)","Oakland city, California",130,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±133,(X),(X)
"('Not computed',)","Oklahoma City city, Oklahoma",596,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±405,(X),(X)
"('Not computed',)","Omaha city, Nebraska",443,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±190,(X),(X)
"('Not computed',)","Orlando city, Florida","1,144",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±814,(X),(X)
"('Not computed',)","Philadelphia city, Pennsylvania","2,965",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±907,(X),(X)
"('Not computed',)","Phoenix city, Arizona","1,498",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±525,(X),(X)
"('Not computed',)","Pittsburgh city, Pennsylvania",517,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±268,(X),(X)
"('Not computed',)","Plano city, Texas",115,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±139,(X),(X)
"('Not computed',)","Portland city, Oregon",533,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±359,(X),(X)
"('Not computed',)","Raleigh city, North Carolina",140,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±144,(X),(X)
"('Not computed',)","Riverside city, California",171,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±130,(X),(X)
"('Not computed',)","Sacramento city, California",406,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±303,(X),(X)
"('Not computed',)","San Antonio city, Texas","1,344",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±582,(X),(X)
"('Not computed',)","San Diego city, California",760,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±365,(X),(X)
"('Not computed',)","San Francisco city, California",520,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±318,(X),(X)
"('Not computed',)","San Jose city, California",283,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±180,(X),(X)
"('Not computed',)","Santa Ana city, California",255,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±269,(X),(X)
"('Not computed',)","Seattle city, Washington",218,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±206,(X),(X)
"('Not computed',)","St. Louis city, Missouri",254,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±185,(X),(X)
"('Not computed',)","St. Paul city, Minnesota",191,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±141,(X),(X)
"('Not computed',)","Stockton city, California",136,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±130,(X),(X)
"('Not computed',)","Tampa city, Florida",613,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±355,(X),(X)
"('Not computed',)","Tucson city, Arizona",546,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±401,(X),(X)
"('Not computed',)","Tulsa city, Oklahoma",563,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±259,(X),(X)
"('Not computed',)","Virginia Beach city, Virginia",350,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±197,(X),(X)
"('Not computed',)","Washington city, District of Columbia",880,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±553,(X),(X)
"('Not computed',)","Wichita city, Kansas","1,040",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±455,(X),(X)
"('Occupied units paying rent',)","Albuquerque city, New Mexico","89,875",gross_rent,"±4,215","89,875",(X)
"('Occupied units paying rent',)","Anaheim city, California","51,252",gross_rent,"±2,918","51,252",(X)
"('Occupied units paying rent',)","Anchorage municipality, Alaska","41,965",gross_rent,"±2,737","41,965",(X)
"('Occupied units paying rent',)","Arlington city, Texas","60,204",gross_rent,"±3,290","60,204",(X)
"('Occupied units paying rent',)","Atlanta city, Georgia","103,533",gross_rent,"±4,613","103,533",(X)
"('Occupied units paying rent',)","Aurora city, Colorado","54,430",gross_rent,"±2,312","54,430",(X)
"('Occupied units paying rent',)","Austin city, Texas","196,718",gross_rent,"±5,042","196,718",(X)
"('Occupied units paying rent',)","Bakersfield city, California","48,795",gross_rent,"±3,011","48,795",(X)
"('Occupied units paying rent',)","Baltimore city, Maryland","123,784",gross_rent,"±3,477","123,784",(X)
"('Occupied units paying rent',)","Boston city, Massachusetts","162,358",gross_rent,"±3,961","162,358",(X)
"('Occupied units paying rent',)","Charlotte city, North Carolina","142,369",gross_rent,"±3,789","142,369",(X)
"('Occupied units paying rent',)","Chicago city, Illinois","565,970",gross_rent,"±8,094","565,970",(X)
"('Occupied units paying rent',)","Cincinnati city, Ohio","86,230",gross_rent,"±3,241","86,230",(X)
"('Occupied units paying rent',)","Cleveland city, Ohio","95,708",gross_rent,"±2,914","95,708",(X)
"('Occupied units paying rent',)","Colorado Springs city, Colorado","68,863",gross_rent,"±3,170","68,863",(X)
"('Occupied units paying rent',)","Columbus city, Ohio","184,852",gross_rent,"±4,522","184,852",(X)
"('Occupied units paying rent',)","Corpus Christi city, Texas","49,067",gross_rent,"±2,886","49,067",(X)
"('Occupied units paying rent',)","Dallas city, Texas","279,001",gross_rent,"±6,147","279,001",(X)
"('Occupied units paying rent',)","Denver city, Colorado","143,712",gross_rent,"±4,130","143,712",(X)
"('Occupied units paying rent',)","Detroit city, Michigan","126,963",gross_rent,"±3,558","126,963",(X)
"('Occupied units paying rent',)","Durham city, North Carolina","53,329",gross_rent,"±3,016","53,329",(X)
"('Occupied units paying rent',)","El Paso city, Texas","84,792",gross_rent,"±3,360","84,792",(X)
"('Occupied units paying rent',)","Fort Worth city, Texas","120,933",gross_rent,"±5,313","120,933",(X)
"('Occupied units paying rent',)","Fresno city, California","87,125",gross_rent,"±4,058","87,125",(X)
"('Occupied units paying rent',)","Greensboro city, North Carolina","57,875",gross_rent,"±2,908","57,875",(X)
"('Occupied units paying rent',)","Henderson city, Nevada","43,060",gross_rent,"±2,719","43,060",(X)
"('Occupied units paying rent',)","Houston city, Texas","473,587",gross_rent,"±9,966","473,587",(X)
"('Occupied units paying rent',)","Indianapolis city (balance), Indiana","147,720",gross_rent,"±4,632","147,720",(X)
"('Occupied units paying rent',)","Irvine city, California",N,gross_rent,N,N,N
"('Occupied units paying rent',)","Jacksonville city, Florida","136,449",gross_rent,"±5,563","136,449",(X)
"('Occupied units paying rent',)","Jersey City city, New Jersey","69,551",gross_rent,"±2,811","69,551",(X)
"('Occupied units paying rent',)","Kansas City city, Missouri","88,766",gross_rent,"±3,317","88,766",(X)
"('Occupied units paying rent',)","Las Vegas city, Nevada","105,313",gross_rent,"±4,328","105,313",(X)
"('Occupied units paying rent',)","Lincoln city, Nebraska","46,030",gross_rent,"±1,797","46,030",(X)
"('Occupied units paying rent',)","Long Beach city, California","96,808",gross_rent,"±3,302","96,808",(X)
"('Occupied units paying rent',)","Los Angeles city, California","829,867",gross_rent,"±10,025","829,867",(X)
"('Occupied units paying rent',)","Memphis city, Tennessee","126,660",gross_rent,"±4,321","126,660",(X)
"('Occupied units paying rent',)","Mesa city, Arizona","67,782",gross_rent,"±3,689","67,782",(X)
"('Occupied units paying rent',)","Miami city, Florida","109,329",gross_rent,"±4,063","109,329",(X)
