Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Denver city, Colorado","37,613",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,453","37,613",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Detroit city, Michigan","83,474",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,785","83,474",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Durham city, North Carolina","12,928",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,675","12,928",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","El Paso city, Texas","55,976",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,493","55,976",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fort Worth city, Texas","62,388",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,935","62,388",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fresno city, California","21,842",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,059","21,842",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Greensboro city, North Carolina","17,128",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,821","17,128",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Henderson city, Nevada","24,128",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,283","24,128",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Houston city, Texas","169,120",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,814","169,120",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Indianapolis city (balance), Indiana","56,075",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,487","56,075",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Irvine city, California","16,320",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,495","16,320",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jacksonville city, Florida","62,498",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,180","62,498",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jersey City city, New Jersey","9,037",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,529","9,037",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Kansas City city, Missouri","42,784",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,206","42,784",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Las Vegas city, Nevada","35,510",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,389","35,510",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Lincoln city, Nebraska","23,326",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,840","23,326",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Long Beach city, California","17,820",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,798","17,820",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Los Angeles city, California","143,693",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,834","143,693",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Memphis city, Tennessee","45,510",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,362","45,510",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Mesa city, Arizona","42,039",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,102","42,039",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Miami city, Florida","27,393",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,847","27,393",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Milwaukee city, Wisconsin","30,767",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,892","30,767",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Minneapolis city, Minnesota","23,492",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,885","23,492",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New Orleans city, Louisiana","31,399",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,017","31,399",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New York city, New York","431,961",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±9,799","431,961",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Newark city, New Jersey","7,765",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,179","7,765",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oakland city, California","18,834",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,000","18,834",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oklahoma City city, Oklahoma","57,425",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,425","57,425",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Omaha city, Nebraska","36,777",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,354","36,777",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Orlando city, Florida","12,415",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,971","12,415",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Philadelphia city, Pennsylvania","128,541",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,791","128,541",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Phoenix city, Arizona","98,486",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,697","98,486",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Pittsburgh city, Pennsylvania","29,000",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,531","29,000",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Plano city, Texas","22,040",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,811","22,040",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Portland city, Oregon","41,476",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,596","41,476",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Raleigh city, North Carolina","23,729",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,283","23,729",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Riverside city, California","11,295",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,332","11,295",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Sacramento city, California","29,014",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,299","29,014",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Antonio city, Texas","114,420",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,810","114,420",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Diego city, California","68,455",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,851","68,455",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Francisco city, California","46,828",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,862","46,828",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Jose city, California","57,608",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,865","57,608",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Santa Ana city, California","11,962",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,506","11,962",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Seattle city, Washington","40,164",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,388","40,164",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Louis city, Missouri","22,416",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,888","22,416",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Paul city, Minnesota","15,314",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,448","15,314",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Stockton city, California","15,940",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,718","15,940",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tampa city, Florida","27,001",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,457","27,001",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tucson city, Arizona","39,469",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,749","39,469",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tulsa city, Oklahoma","34,130",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,967","34,130",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Virginia Beach city, Virginia","25,767",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,094","25,767",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Washington city, District of Columbia","27,875",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,093","27,875",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Wichita city, Kansas","33,266",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,413","33,266",(X)
"('Less than 10.0 percent',)","Albuquerque city, New Mexico","25,000",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,264",53.00%,±3.9
"('Less than 10.0 percent',)","Anaheim city, California","7,196",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,175",54.70%,±6.5
"('Less than 10.0 percent',)","Anchorage municipality, Alaska","10,655",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,712",50.50%,±5.5
"('Less than 10.0 percent',)","Arlington city, Texas","14,098",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,853",45.30%,±4.7
"('Less than 10.0 percent',)","Atlanta city, Georgia","14,757",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,199",45.00%,±5.3
"('Less than 10.0 percent',)","Aurora city, Colorado","9,712",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,414",52.50%,±5.9
"('Less than 10.0 percent',)","Austin city, Texas","25,548",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,539",42.60%,±3.5
"('Less than 10.0 percent',)","Bakersfield city, California","9,881",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,651",51.80%,±6.2
"('Less than 10.0 percent',)","Baltimore city, Maryland","12,873",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,454",35.00%,±3.0
"('Less than 10.0 percent',)","Boston city, Massachusetts","13,416",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,789",51.20%,±5.2
"('Less than 10.0 percent',)","Charlotte city, North Carolina","19,556",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,052",48.80%,±4.1
"('Less than 10.0 percent',)","Chicago city, Illinois","56,694",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,326",34.80%,±1.9
"('Less than 10.0 percent',)","Cincinnati city, Ohio","7,416",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,106",41.70%,±5.3
"('Less than 10.0 percent',)","Cleveland city, Ohio","13,155",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,582",41.20%,±3.9
"('Less than 10.0 percent',)","Colorado Springs city, Colorado","17,380",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,801",59.80%,±4.5
"('Less than 10.0 percent',)","Columbus city, Ohio","20,607",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,115",44.10%,±3.3
"('Less than 10.0 percent',)","Corpus Christi city, Texas","12,484",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,509",40.90%,±4.3
"('Less than 10.0 percent',)","Dallas city, Texas","37,147",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,011",39.80%,±3.0
"('Less than 10.0 percent',)","Denver city, Colorado","21,159",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,187",56.30%,±4.4
"('Less than 10.0 percent',)","Detroit city, Michigan","31,864",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,984",38.20%,±2.7
"('Less than 10.0 percent',)","Durham city, North Carolina","6,768",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,276",52.40%,±7.5
"('Less than 10.0 percent',)","El Paso city, Texas","23,695",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,395",42.30%,±3.5
"('Less than 10.0 percent',)","Fort Worth city, Texas","26,056",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,814",41.80%,±3.8
