Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('30.0 to 34.9 percent',)","Memphis city, Tennessee","1,785",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±743,4.00%,±1.6
"('30.0 to 34.9 percent',)","Mesa city, Arizona","1,036",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±447,2.80%,±1.2
"('30.0 to 34.9 percent',)","Miami city, Florida",845,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±453,4.10%,±2.2
"('30.0 to 34.9 percent',)","Milwaukee city, Wisconsin","1,103",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±380,3.50%,±1.2
"('30.0 to 34.9 percent',)","Minneapolis city, Minnesota",487,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±322,2.20%,±1.4
"('30.0 to 34.9 percent',)","New Orleans city, Louisiana","1,542",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±518,4.80%,±1.6
"('30.0 to 34.9 percent',)","New York city, New York","14,246",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,905",3.40%,±0.4
"('30.0 to 34.9 percent',)","Newark city, New Jersey",424,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±355,5.60%,±4.8
"('30.0 to 34.9 percent',)","Oakland city, California",492,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±359,2.90%,±2.0
"('30.0 to 34.9 percent',)","Oklahoma City city, Oklahoma","1,145",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±409,2.30%,±0.8
"('30.0 to 34.9 percent',)","Omaha city, Nebraska","1,309",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±475,4.00%,±1.4
"('30.0 to 34.9 percent',)","Orlando city, Florida",419,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±390,3.90%,±3.5
"('30.0 to 34.9 percent',)","Philadelphia city, Pennsylvania","4,227",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,082",3.80%,±1.0
"('30.0 to 34.9 percent',)","Phoenix city, Arizona","1,831",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±844,2.10%,±0.9
"('30.0 to 34.9 percent',)","Pittsburgh city, Pennsylvania",696,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±274,2.40%,±0.9
"('30.0 to 34.9 percent',)","Plano city, Texas",680,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±378,2.90%,±1.6
"('30.0 to 34.9 percent',)","Portland city, Oregon","1,511",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±548,3.90%,±1.4
"('30.0 to 34.9 percent',)","Raleigh city, North Carolina",499,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±296,2.50%,±1.4
"('30.0 to 34.9 percent',)","Riverside city, California",201,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±190,1.70%,±1.6
"('30.0 to 34.9 percent',)","Sacramento city, California","1,018",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±524,3.80%,±1.9
"('30.0 to 34.9 percent',)","San Antonio city, Texas","3,507",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,010",3.20%,±0.9
"('30.0 to 34.9 percent',)","San Diego city, California","1,824",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±711,2.90%,±1.1
"('30.0 to 34.9 percent',)","San Francisco city, California","1,352",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±628,3.10%,±1.4
"('30.0 to 34.9 percent',)","San Jose city, California","1,954",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±666,3.80%,±1.3
"('30.0 to 34.9 percent',)","Santa Ana city, California",68,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±83,0.60%,±0.7
"('30.0 to 34.9 percent',)","Seattle city, Washington","1,413",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±640,3.40%,±1.5
"('30.0 to 34.9 percent',)","St. Louis city, Missouri",448,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±282,2.10%,±1.3
"('30.0 to 34.9 percent',)","St. Paul city, Minnesota",452,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±274,3.00%,±1.8
"('30.0 to 34.9 percent',)","Stockton city, California",412,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±358,3.50%,±3.0
"('30.0 to 34.9 percent',)","Tampa city, Florida",328,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±225,1.30%,±0.9
"('30.0 to 34.9 percent',)","Tucson city, Arizona",779,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±489,2.10%,±1.3
"('30.0 to 34.9 percent',)","Tulsa city, Oklahoma","1,351",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±454,3.90%,±1.3
"('30.0 to 34.9 percent',)","Virginia Beach city, Virginia",957,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±452,3.60%,±1.7
"('30.0 to 34.9 percent',)","Washington city, District of Columbia",442,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±280,1.60%,±1.0
"('30.0 to 34.9 percent',)","Wichita city, Kansas",910,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±376,2.80%,±1.2
"('35.0 percent or more',)","Albuquerque city, New Mexico","4,165",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±954,9.70%,±2.1
"('35.0 percent or more',)","Anaheim city, California","1,680",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±631,14.10%,±4.9
"('35.0 percent or more',)","Anchorage municipality, Alaska","2,358",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±883,13.50%,±4.7
"('35.0 percent or more',)","Arlington city, Texas","2,228",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±644,8.50%,±2.4
"('35.0 percent or more',)","Atlanta city, Georgia","3,227",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±972,11.70%,±3.4
"('35.0 percent or more',)","Aurora city, Colorado","1,403",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±457,8.10%,±2.5
"('35.0 percent or more',)","Austin city, Texas","6,196",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,363",12.10%,±2.4
"('35.0 percent or more',)","Bakersfield city, California","1,611",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±591,10.20%,±3.5
"('35.0 percent or more',)","Baltimore city, Maryland","5,809",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,354",15.70%,±3.4
"('35.0 percent or more',)","Boston city, Massachusetts","3,970",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±911,16.20%,±3.8
"('35.0 percent or more',)","Charlotte city, North Carolina","2,346",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±647,6.30%,±1.7
"('35.0 percent or more',)","Chicago city, Illinois","30,472",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,612",19.10%,±1.4
"('35.0 percent or more',)","Cincinnati city, Ohio","2,214",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±612,15.80%,±3.9
"('35.0 percent or more',)","Cleveland city, Ohio","4,007",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±946,13.60%,±3.2
"('35.0 percent or more',)","Colorado Springs city, Colorado","2,593",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±665,9.20%,±2.4
"('35.0 percent or more',)","Columbus city, Ohio","3,824",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±915,9.40%,±2.1
"('35.0 percent or more',)","Corpus Christi city, Texas","2,867",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±880,9.30%,±2.7
"('35.0 percent or more',)","Dallas city, Texas","9,986",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,592",12.20%,±1.8
"('35.0 percent or more',)","Denver city, Colorado","3,516",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±967,10.00%,±2.7
"('35.0 percent or more',)","Detroit city, Michigan","13,175",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,661",16.10%,±1.9
"('35.0 percent or more',)","Durham city, North Carolina",868,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±468,6.90%,±3.5
"('35.0 percent or more',)","El Paso city, Texas","5,598",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,185",10.50%,±2.2
"('35.0 percent or more',)","Fort Worth city, Texas","5,268",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,068",9.20%,±1.8
"('35.0 percent or more',)","Fresno city, California","1,855",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±675,8.10%,±2.7
"('35.0 percent or more',)","Greensboro city, North Carolina","1,406",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±563,8.40%,±3.4
"('35.0 percent or more',)","Henderson city, Nevada","1,352",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±626,6.30%,±2.7
"('35.0 percent or more',)","Houston city, Texas","15,812",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,086",9.70%,±1.1
"('35.0 percent or more',)","Indianapolis city (balance), Indiana","5,275",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,193",9.40%,±2.0
"('35.0 percent or more',)","Irvine city, California","1,770",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±736,16.70%,±6.0
"('35.0 percent or more',)","Jacksonville city, Florida","7,131",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,368",12.10%,±2.2
"('35.0 percent or more',)","Jersey City city, New Jersey","2,283",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±733,25.70%,±6.6
"('35.0 percent or more',)","Kansas City city, Missouri","3,521",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±832,9.50%,±2.0
"('35.0 percent or more',)","Las Vegas city, Nevada","3,887",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±822,11.00%,±2.4
"('35.0 percent or more',)","Lincoln city, Nebraska","1,023",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±408,5.10%,±1.9
"('35.0 percent or more',)","Long Beach city, California","1,884",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±615,12.00%,±3.7
"('35.0 percent or more',)","Los Angeles city, California","22,643",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,096",16.30%,±1.3
"('35.0 percent or more',)","Memphis city, Tennessee","4,715",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,036",10.40%,±2.2
"('35.0 percent or more',)","Mesa city, Arizona","3,875",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±810,10.60%,±2.1
"('35.0 percent or more',)","Miami city, Florida","4,385",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,198",21.10%,±5.2
"('35.0 percent or more',)","Milwaukee city, Wisconsin","3,887",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±788,12.40%,±2.4
"('35.0 percent or more',)","Minneapolis city, Minnesota","2,827",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±761,12.70%,±3.3
"('35.0 percent or more',)","New Orleans city, Louisiana","4,381",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±906,13.60%,±2.6
"('35.0 percent or more',)","New York city, New York","75,325",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,845",18.00%,±1.0
"('35.0 percent or more',)","Newark city, New Jersey","2,778",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±897,36.80%,±9.3
"('35.0 percent or more',)","Oakland city, California","2,876",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±727,17.10%,±3.8
"('35.0 percent or more',)","Oklahoma City city, Oklahoma","4,081",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±715,8.00%,±1.4
"('35.0 percent or more',)","Omaha city, Nebraska","3,799",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±814,11.50%,±2.3
"('35.0 percent or more',)","Orlando city, Florida","1,562",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±547,14.50%,±4.5
"('35.0 percent or more',)","Philadelphia city, Pennsylvania","16,292",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,026",14.60%,±1.8
"('35.0 percent or more',)","Phoenix city, Arizona","7,316",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,069",8.30%,±1.2
"('35.0 percent or more',)","Pittsburgh city, Pennsylvania","3,453",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±836,12.00%,±2.9
"('35.0 percent or more',)","Plano city, Texas","1,902",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±770,8.20%,±3.0
"('35.0 percent or more',)","Portland city, Oregon","6,087",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,194",15.80%,±2.9
"('35.0 percent or more',)","Raleigh city, North Carolina","1,361",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±487,6.80%,±2.2
"('35.0 percent or more',)","Riverside city, California","1,350",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±438,11.70%,±3.8
"('35.0 percent or more',)","Sacramento city, California","3,148",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±772,11.80%,±2.8
"('35.0 percent or more',)","San Antonio city, Texas","11,739",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,832",10.80%,±1.5
"('35.0 percent or more',)","San Diego city, California","6,386",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,029",10.30%,±1.6
"('35.0 percent or more',)","San Francisco city, California","4,970",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,092",11.40%,±2.5
"('35.0 percent or more',)","San Jose city, California","7,074",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,086",13.90%,±2.0
"('35.0 percent or more',)","Santa Ana city, California",777,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±321,6.70%,±2.8
"('35.0 percent or more',)","Seattle city, Washington","4,561",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,097",10.90%,±2.6
"('35.0 percent or more',)","St. Louis city, Missouri","2,829",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±776,13.20%,±3.2
"('35.0 percent or more',)","St. Paul city, Minnesota",947,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±323,6.30%,±2.0
"('35.0 percent or more',)","Stockton city, California","1,972",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±719,17.00%,±5.5
"('35.0 percent or more',)","Tampa city, Florida","2,941",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±839,11.40%,±2.9
"('35.0 percent or more',)","Tucson city, Arizona","2,604",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±656,7.10%,±1.8
"('35.0 percent or more',)","Tulsa city, Oklahoma","3,769",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±604,10.90%,±1.7
"('35.0 percent or more',)","Virginia Beach city, Virginia","1,974",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±553,7.50%,±2.1
"('35.0 percent or more',)","Washington city, District of Columbia","2,490",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±742,8.80%,±2.5
"('35.0 percent or more',)","Wichita city, Kansas","2,620",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±784,8.20%,±2.4
"('Not computed',)","Albuquerque city, New Mexico",767,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±474,(X),(X)
"('Not computed',)","Anaheim city, California",127,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±131,(X),(X)
"('Not computed',)","Anchorage municipality, Alaska",145,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±173,(X),(X)
"('Not computed',)","Arlington city, Texas",503,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±326,(X),(X)
"('Not computed',)","Atlanta city, Georgia",415,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±277,(X),(X)
