Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jersey City city, New Jersey","7,883",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,235","7,883",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Kansas City city, Missouri","39,481",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,657","39,481",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Las Vegas city, Nevada","39,248",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,556","39,248",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Lincoln city, Nebraska","22,427",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,860","22,427",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Long Beach city, California","17,958",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,858","17,958",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Los Angeles city, California","139,137",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,445","139,137",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Memphis city, Tennessee","42,385",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,791","42,385",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Mesa city, Arizona","39,653",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,365","39,653",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Miami city, Florida","26,583",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,559","26,583",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Milwaukee city, Wisconsin","32,118",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,066","32,118",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Minneapolis city, Minnesota","23,040",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,018","23,040",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New Orleans city, Louisiana","35,572",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,833","35,572",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New York city, New York","448,450",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±9,993","448,450",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Newark city, New Jersey","6,331",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,041","6,331",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oakland city, California","18,601",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,706","18,601",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oklahoma City city, Oklahoma","56,362",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,803","56,362",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Omaha city, Nebraska","34,766",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,994","34,766",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Orlando city, Florida","12,471",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,772","12,471",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Philadelphia city, Pennsylvania","126,645",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,559","126,645",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Phoenix city, Arizona","88,460",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,071","88,460",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Pittsburgh city, Pennsylvania","28,540",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,872","28,540",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Plano city, Texas","21,909",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,674","21,909",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Portland city, Oregon","41,126",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,666","41,126",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Raleigh city, North Carolina","21,444",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,956","21,444",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Riverside city, California","13,586",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,657","13,586",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Sacramento city, California","26,405",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,393","26,405",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Antonio city, Texas","114,329",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,074","114,329",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Diego city, California","68,751",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,672","68,751",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Francisco city, California","48,325",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,137","48,325",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Jose city, California","52,079",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,733","52,079",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Santa Ana city, California","10,522",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,229","10,522",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Seattle city, Washington","43,554",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,645","43,554",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Louis city, Missouri","22,636",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,186","22,636",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Paul city, Minnesota","16,593",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,434","16,593",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Stockton city, California","12,563",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,431","12,563",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tampa city, Florida","25,268",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,472","25,268",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tucson city, Arizona","39,218",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,767","39,218",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tulsa city, Oklahoma","36,214",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,799","36,214",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Virginia Beach city, Virginia","27,342",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,944","27,342",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Washington city, District of Columbia","29,649",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,290","29,649",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Wichita city, Kansas","34,001",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,545","34,001",(X)
"('Less than 10.0 percent',)","Albuquerque city, New Mexico","24,534",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,102",56.20%,±3.4
"('Less than 10.0 percent',)","Anaheim city, California","8,434",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,348",59.80%,±6.5
"('Less than 10.0 percent',)","Anchorage municipality, Alaska","10,576",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,548",50.50%,±5.8
"('Less than 10.0 percent',)","Arlington city, Texas","11,152",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,470",39.60%,±4.1
"('Less than 10.0 percent',)","Atlanta city, Georgia","11,863",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,803",48.70%,±5.0
"('Less than 10.0 percent',)","Aurora city, Colorado","8,251",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,023",49.30%,±4.7
"('Less than 10.0 percent',)","Austin city, Texas","23,205",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,557",40.10%,±2.9
"('Less than 10.0 percent',)","Bakersfield city, California","7,442",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,283",43.10%,±5.5
"('Less than 10.0 percent',)","Baltimore city, Maryland","13,313",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,447",36.90%,±3.4
"('Less than 10.0 percent',)","Boston city, Massachusetts","10,223",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,258",42.30%,±4.4
"('Less than 10.0 percent',)","Charlotte city, North Carolina","17,093",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,936",41.20%,±3.6
"('Less than 10.0 percent',)","Chicago city, Illinois","53,195",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,541",31.60%,±1.8
"('Less than 10.0 percent',)","Cincinnati city, Ohio","7,343",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,489",39.40%,±6.6
"('Less than 10.0 percent',)","Cleveland city, Ohio","11,436",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,163",37.60%,±2.9
"('Less than 10.0 percent',)","Colorado Springs city, Colorado","19,328",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,754",60.50%,±3.7
"('Less than 10.0 percent',)","Columbus city, Ohio","18,271",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,119",39.10%,±3.6
"('Less than 10.0 percent',)","Corpus Christi city, Texas","12,447",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,757",42.50%,±4.6
"('Less than 10.0 percent',)","Dallas city, Texas","34,604",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,215",37.70%,±2.8
"('Less than 10.0 percent',)","Denver city, Colorado","20,379",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,815",49.40%,±3.5
"('Less than 10.0 percent',)","Detroit city, Michigan","27,592",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,617",32.60%,±2.9
"('Less than 10.0 percent',)","Durham city, North Carolina","6,740",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,198",50.00%,±6.4
"('Less than 10.0 percent',)","El Paso city, Texas","26,057",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,594",46.00%,±3.3
"('Less than 10.0 percent',)","Fort Worth city, Texas","23,247",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,892",36.60%,±2.9
"('Less than 10.0 percent',)","Fresno city, California","11,852",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,602",52.50%,±5.1
"('Less than 10.0 percent',)","Greensboro city, North Carolina","8,646",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,394",49.10%,±5.6
"('Less than 10.0 percent',)","Henderson city, Nevada","11,729",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,588",56.20%,±5.0
"('Less than 10.0 percent',)","Houston city, Texas","74,436",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,290",46.40%,±2.1
"('Less than 10.0 percent',)","Indianapolis city (balance), Indiana","27,807",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,473",49.20%,±3.2
"('Less than 10.0 percent',)","Irvine city, California","5,825",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±961,43.50%,±6.4
"('Less than 10.0 percent',)","Jacksonville city, Florida","30,481",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,868",50.50%,±3.1
"('Less than 10.0 percent',)","Jersey City city, New Jersey","2,101",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±592,26.70%,±7.1
"('Less than 10.0 percent',)","Kansas City city, Missouri","14,885",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,680",37.70%,±3.8
"('Less than 10.0 percent',)","Las Vegas city, Nevada","21,726",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,746",55.40%,±3.4
"('Less than 10.0 percent',)","Lincoln city, Nebraska","10,378",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,349",46.30%,±4.2
"('Less than 10.0 percent',)","Long Beach city, California","9,422",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,394",52.50%,±5.5
"('Less than 10.0 percent',)","Los Angeles city, California","54,129",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,806",38.90%,±1.8
