Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jacksonville city, Florida","52,524",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,118","52,524",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jersey City city, New Jersey","8,260",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,328","8,260",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Kansas City city, Missouri","35,514",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,553","35,514",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Las Vegas city, Nevada","27,686",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,809","27,686",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Lincoln city, Nebraska","18,833",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,378","18,833",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Long Beach city, California","15,033",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,364","15,033",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Los Angeles city, California","115,830",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,392","115,830",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Memphis city, Tennessee","39,702",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,778","39,702",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Mesa city, Arizona","36,089",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,382","36,089",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Miami city, Florida","21,038",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,181","21,038",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Milwaukee city, Wisconsin","30,028",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,906","30,028",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Minneapolis city, Minnesota","20,465",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,845","20,465",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New Orleans city, Louisiana","31,591",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,917","31,591",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","New York city, New York","381,818",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±7,544","381,818",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Newark city, New Jersey","4,912",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±878,"4,912",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oakland city, California","15,271",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,323","15,271",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oklahoma City city, Oklahoma","47,227",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,300","47,227",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Omaha city, Nebraska","30,863",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,871","30,863",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Orlando city, Florida","10,589",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,468","10,589",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Philadelphia city, Pennsylvania","115,541",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,409","115,541",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Phoenix city, Arizona","71,659",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,577","71,659",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Pittsburgh city, Pennsylvania","26,318",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,961","26,318",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Plano city, Texas","18,111",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,835","18,111",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Portland city, Oregon","32,302",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,262","32,302",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Raleigh city, North Carolina","17,130",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,662","17,130",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Riverside city, California","9,950",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,473","9,950",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Sacramento city, California","23,154",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,937","23,154",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Antonio city, Texas","96,853",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,397","96,853",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Diego city, California","57,543",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,943","57,543",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Francisco city, California","40,304",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,170","40,304",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Jose city, California","45,756",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,570","45,756",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Santa Ana city, California","9,605",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,446","9,605",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Seattle city, Washington","35,697",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,756","35,697",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Louis city, Missouri","20,883",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,583","20,883",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Paul city, Minnesota","16,203",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,427","16,203",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Stockton city, California","12,378",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,507","12,378",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tampa city, Florida","22,736",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,972","22,736",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tucson city, Arizona","34,405",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,282","34,405",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tulsa city, Oklahoma","31,422",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,595","31,422",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Virginia Beach city, Virginia","23,163",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,039","23,163",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Washington city, District of Columbia","25,641",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,060","25,641",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Wichita city, Kansas","32,968",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,483","32,968",(X)
"('Less than 10.0 percent',)","Albuquerque city, New Mexico","20,286",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,999",53.00%,±3.8
"('Less than 10.0 percent',)","Anaheim city, California","5,873",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,031",54.20%,±6.4
"('Less than 10.0 percent',)","Anchorage municipality, Alaska","8,221",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,133",46.30%,±5.2
"('Less than 10.0 percent',)","Arlington city, Texas","8,209",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±994,40.10%,±4.8
"('Less than 10.0 percent',)","Atlanta city, Georgia","9,776",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,475",41.20%,±5.6
"('Less than 10.0 percent',)","Aurora city, Colorado","7,170",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,044",48.10%,±4.6
"('Less than 10.0 percent',)","Austin city, Texas","19,202",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,944",41.40%,±3.4
"('Less than 10.0 percent',)","Bakersfield city, California","6,449",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,154",50.10%,±6.8
"('Less than 10.0 percent',)","Baltimore city, Maryland","11,477",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,304",35.10%,±3.6
"('Less than 10.0 percent',)","Boston city, Massachusetts","7,041",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,155",33.80%,±5.1
"('Less than 10.0 percent',)","Charlotte city, North Carolina","15,862",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,648",46.40%,±3.4
"('Less than 10.0 percent',)","Chicago city, Illinois","42,670",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,779",32.70%,±1.7
"('Less than 10.0 percent',)","Cincinnati city, Ohio","5,542",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±845,39.20%,±4.5
"('Less than 10.0 percent',)","Cleveland city, Ohio","8,246",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,227",34.60%,±4.5
"('Less than 10.0 percent',)","Colorado Springs city, Colorado","13,296",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,602",51.00%,±4.8
"('Less than 10.0 percent',)","Columbus city, Ohio","14,353",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,589",38.40%,±3.3
"('Less than 10.0 percent',)","Corpus Christi city, Texas","13,359",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,604",48.00%,±4.2
"('Less than 10.0 percent',)","Dallas city, Texas","29,308",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,242",38.20%,±2.5
"('Less than 10.0 percent',)","Denver city, Colorado","17,136",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,735",48.70%,±3.5
"('Less than 10.0 percent',)","Detroit city, Michigan","20,319",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,735",27.70%,±2.1
"('Less than 10.0 percent',)","Durham city, North Carolina","4,961",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,051",46.10%,±7.0
"('Less than 10.0 percent',)","El Paso city, Texas","23,876",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,188",45.10%,±3.3
"('Less than 10.0 percent',)","Fort Worth city, Texas","23,830",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,026",46.00%,±3.1
"('Less than 10.0 percent',)","Fresno city, California","9,086",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,309",46.50%,±4.8
"('Less than 10.0 percent',)","Greensboro city, North Carolina","8,134",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,181",49.40%,±6.2
"('Less than 10.0 percent',)","Henderson city, Nevada","9,516",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,272",55.20%,±5.6
"('Less than 10.0 percent',)","Houston city, Texas","67,188",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,135",44.60%,±2.2
"('Less than 10.0 percent',)","Indianapolis city (balance), Indiana","19,664",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,673",44.60%,±3.1
"('Less than 10.0 percent',)","Irvine city, California","5,020",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,037",53.90%,±9.0
"('Less than 10.0 percent',)","Jacksonville city, Florida","24,081",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,872",45.80%,±3.0
"('Less than 10.0 percent',)","Jersey City city, New Jersey","2,022",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±679,24.50%,±6.4
"('Less than 10.0 percent',)","Kansas City city, Missouri","14,591",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,594",41.10%,±3.3
"('Less than 10.0 percent',)","Las Vegas city, Nevada","13,725",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,485",49.60%,±4.3
"('Less than 10.0 percent',)","Lincoln city, Nebraska","7,997",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,068",42.50%,±5.4
"('Less than 10.0 percent',)","Long Beach city, California","7,581",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±964,50.40%,±4.8
"('Less than 10.0 percent',)","Los Angeles city, California","45,904",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,621",39.60%,±1.7
