Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('15.0 to 19.9 percent',)","Anchorage municipality, Alaska","2,494",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±711,14.50%,±3.9
"('15.0 to 19.9 percent',)","Arlington city, Texas","2,795",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±719,14.30%,±3.6
"('15.0 to 19.9 percent',)","Atlanta city, Georgia","1,657",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±447,8.50%,±2.3
"('15.0 to 19.9 percent',)","Aurora city, Colorado","1,277",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±369,9.20%,±2.6
"('15.0 to 19.9 percent',)","Austin city, Texas","4,205",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±843,10.40%,±2.1
"('15.0 to 19.9 percent',)","Bakersfield city, California","1,698",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±535,12.70%,±3.8
"('15.0 to 19.9 percent',)","Baltimore city, Maryland","4,589",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±788,12.90%,±2.1
"('15.0 to 19.9 percent',)","Boston city, Massachusetts","2,292",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±511,11.60%,±2.6
"('15.0 to 19.9 percent',)","Charlotte city, North Carolina","3,106",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±850,10.60%,±2.7
"('15.0 to 19.9 percent',)","Chicago city, Illinois","16,253",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,703",12.90%,±1.2
"('15.0 to 19.9 percent',)","Cincinnati city, Ohio","1,190",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±396,9.40%,±3.0
"('15.0 to 19.9 percent',)","Cleveland city, Ohio","3,932",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±732,16.90%,±3.1
"('15.0 to 19.9 percent',)","Colorado Springs city, Colorado","1,873",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±516,7.90%,±2.1
"('15.0 to 19.9 percent',)","Columbus city, Ohio","4,016",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±748,12.50%,±2.3
"('15.0 to 19.9 percent',)","Corpus Christi city, Texas","3,071",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±647,12.30%,±2.6
"('15.0 to 19.9 percent',)","Dallas city, Texas","9,094",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,204",12.30%,±1.6
"('15.0 to 19.9 percent',)","Denver city, Colorado","3,415",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±712,11.90%,±2.3
"('15.0 to 19.9 percent',)","Detroit city, Michigan","8,820",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,170",13.80%,±1.7
"('15.0 to 19.9 percent',)","Durham city, North Carolina","1,009",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±434,10.80%,±4.7
"('15.0 to 19.9 percent',)","El Paso city, Texas","5,814",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,172",11.90%,±2.3
"('15.0 to 19.9 percent',)","Fort Worth city, Texas","5,804",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,012",12.10%,±1.9
"('15.0 to 19.9 percent',)","Fresno city, California","2,314",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±630,11.90%,±2.8
"('15.0 to 19.9 percent',)","Greensboro city, North Carolina","1,895",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±627,12.30%,±3.8
"('15.0 to 19.9 percent',)","Henderson city, Nevada","1,824",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±455,12.20%,±3.1
"('15.0 to 19.9 percent',)","Houston city, Texas","16,577",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,665",11.80%,±1.1
"('15.0 to 19.9 percent',)","Indianapolis city (balance), Indiana","4,742",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±908,10.20%,±1.9
"('15.0 to 19.9 percent',)","Irvine city, California",795,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±314,10.70%,±4.1
"('15.0 to 19.9 percent',)","Jacksonville city, Florida","5,836",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,112",10.50%,±2.0
"('15.0 to 19.9 percent',)","Jersey City city, New Jersey",573,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±282,7.60%,±3.6
"('15.0 to 19.9 percent',)","Kansas City city, Missouri","3,786",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±704,12.20%,±2.1
"('15.0 to 19.9 percent',)","Las Vegas city, Nevada","3,214",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±846,10.40%,±2.6
"('15.0 to 19.9 percent',)","Lincoln city, Nebraska","1,708",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±484,10.10%,±2.9
"('15.0 to 19.9 percent',)","Long Beach city, California","1,691",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±385,11.10%,±2.6
"('15.0 to 19.9 percent',)","Los Angeles city, California","12,828",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,402",11.30%,±1.2
"('15.0 to 19.9 percent',)","Memphis city, Tennessee","4,605",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±935,12.10%,±2.3
"('15.0 to 19.9 percent',)","Mesa city, Arizona","2,951",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±652,8.40%,±1.7
"('15.0 to 19.9 percent',)","Miami city, Florida","2,640",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±755,13.40%,±3.4
"('15.0 to 19.9 percent',)","Milwaukee city, Wisconsin","3,956",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±700,14.10%,±2.2
"('15.0 to 19.9 percent',)","Minneapolis city, Minnesota","2,499",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±680,13.10%,±3.2
"('15.0 to 19.9 percent',)","New Orleans city, Louisiana","3,700",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±654,12.20%,±2.1
"('15.0 to 19.9 percent',)","New York city, New York","39,478",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,040",11.00%,±0.8
"('15.0 to 19.9 percent',)","Newark city, New Jersey",423,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±272,9.00%,±5.7
"('15.0 to 19.9 percent',)","Oakland city, California","1,957",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±530,13.10%,±3.4
"('15.0 to 19.9 percent',)","Oklahoma City city, Oklahoma","5,570",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±969,12.90%,±2.0
"('15.0 to 19.9 percent',)","Omaha city, Nebraska","4,014",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±723,14.20%,±2.4
"('15.0 to 19.9 percent',)","Orlando city, Florida","1,285",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±499,14.30%,±5.5
"('15.0 to 19.9 percent',)","Philadelphia city, Pennsylvania","16,786",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,919",13.80%,±1.4
"('15.0 to 19.9 percent',)","Phoenix city, Arizona","8,439",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,262",12.70%,±1.8
"('15.0 to 19.9 percent',)","Pittsburgh city, Pennsylvania","3,105",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±600,12.50%,±2.2
"('15.0 to 19.9 percent',)","Plano city, Texas","1,910",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±679,11.00%,±3.7
"('15.0 to 19.9 percent',)","Portland city, Oregon","4,484",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±811,14.20%,±2.3
"('15.0 to 19.9 percent',)","Raleigh city, North Carolina","1,161",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±398,7.50%,±2.3
"('15.0 to 19.9 percent',)","Riverside city, California","1,325",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±468,12.50%,±4.2
"('15.0 to 19.9 percent',)","Sacramento city, California","1,683",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±482,8.00%,±2.2
"('15.0 to 19.9 percent',)","San Antonio city, Texas","11,170",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,396",11.90%,±1.4
"('15.0 to 19.9 percent',)","San Diego city, California","5,456",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±968,10.20%,±1.7
"('15.0 to 19.9 percent',)","San Francisco city, California","3,692",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,080",10.40%,±2.7
"('15.0 to 19.9 percent',)","San Jose city, California","4,820",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±941,11.60%,±2.1
"('15.0 to 19.9 percent',)","Santa Ana city, California",619,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±301,8.30%,±3.8
"('15.0 to 19.9 percent',)","Seattle city, Washington","5,020",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,022",14.90%,±2.7
"('15.0 to 19.9 percent',)","St. Louis city, Missouri","3,057",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±777,15.10%,±3.6
"('15.0 to 19.9 percent',)","St. Paul city, Minnesota","1,805",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±509,13.20%,±3.6
"('15.0 to 19.9 percent',)","Stockton city, California","1,272",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±491,12.00%,±4.3
"('15.0 to 19.9 percent',)","Tampa city, Florida","2,155",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±561,10.80%,±2.8
"('15.0 to 19.9 percent',)","Tucson city, Arizona","4,269",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±947,12.90%,±2.7
"('15.0 to 19.9 percent',)","Tulsa city, Oklahoma","3,001",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±597,9.80%,±1.9
"('15.0 to 19.9 percent',)","Virginia Beach city, Virginia","2,226",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±765,11.20%,±3.8
"('15.0 to 19.9 percent',)","Washington city, District of Columbia","2,206",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±629,9.50%,±2.6
"('15.0 to 19.9 percent',)","Wichita city, Kansas","4,369",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±788,14.60%,±2.5
"('20.0 to 24.9 percent',)","Albuquerque city, New Mexico","3,089",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±831,7.80%,±1.9
"('20.0 to 24.9 percent',)","Anaheim city, California",606,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±257,5.20%,±2.3
"('20.0 to 24.9 percent',)","Anchorage municipality, Alaska","1,017",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±450,5.90%,±2.6
"('20.0 to 24.9 percent',)","Arlington city, Texas","1,141",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±498,5.90%,±2.5
"('20.0 to 24.9 percent',)","Atlanta city, Georgia","1,555",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±575,8.00%,±2.6
"('20.0 to 24.9 percent',)","Aurora city, Colorado",613,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±280,4.40%,±2.1
"('20.0 to 24.9 percent',)","Austin city, Texas","3,494",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±870,8.70%,±2.2
"('20.0 to 24.9 percent',)","Bakersfield city, California",769,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±356,5.70%,±2.7
"('20.0 to 24.9 percent',)","Baltimore city, Maryland","3,156",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±626,8.90%,±1.8
"('20.0 to 24.9 percent',)","Boston city, Massachusetts","1,613",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±546,8.20%,±2.6
"('20.0 to 24.9 percent',)","Charlotte city, North Carolina","2,048",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±621,7.00%,±2.0
"('20.0 to 24.9 percent',)","Chicago city, Illinois","12,656",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,624",10.00%,±1.3
"('20.0 to 24.9 percent',)","Cincinnati city, Ohio",916,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±302,7.20%,±2.4
"('20.0 to 24.9 percent',)","Cleveland city, Ohio","2,534",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±652,10.90%,±2.6
"('20.0 to 24.9 percent',)","Colorado Springs city, Colorado","1,482",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±418,6.30%,±1.8
"('20.0 to 24.9 percent',)","Columbus city, Ohio","2,414",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±671,7.50%,±2.0
"('20.0 to 24.9 percent',)","Corpus Christi city, Texas","1,853",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±624,7.40%,±2.5
"('20.0 to 24.9 percent',)","Dallas city, Texas","5,655",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,130",7.60%,±1.5
"('20.0 to 24.9 percent',)","Denver city, Colorado","1,992",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±486,7.00%,±1.7
"('20.0 to 24.9 percent',)","Detroit city, Michigan","6,311",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,052",9.90%,±1.6
"('20.0 to 24.9 percent',)","Durham city, North Carolina",790,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±400,8.40%,±4.1
"('20.0 to 24.9 percent',)","El Paso city, Texas","4,962",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,035",10.10%,±2.1
"('20.0 to 24.9 percent',)","Fort Worth city, Texas","3,741",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±817,7.80%,±1.5
"('20.0 to 24.9 percent',)","Fresno city, California","2,115",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±685,10.90%,±3.3
"('20.0 to 24.9 percent',)","Greensboro city, North Carolina","1,119",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±488,7.30%,±3.0
"('20.0 to 24.9 percent',)","Henderson city, Nevada",789,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±421,5.30%,±2.8
"('20.0 to 24.9 percent',)","Houston city, Texas","10,096",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,508",7.20%,±1.0
"('20.0 to 24.9 percent',)","Indianapolis city (balance), Indiana","3,106",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±801,6.70%,±1.7
"('20.0 to 24.9 percent',)","Irvine city, California",682,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±519,9.20%,±6.6
"('20.0 to 24.9 percent',)","Jacksonville city, Florida","3,867",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±738,7.00%,±1.3
"('20.0 to 24.9 percent',)","Jersey City city, New Jersey",652,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±361,8.60%,±4.6
"('20.0 to 24.9 percent',)","Kansas City city, Missouri","2,453",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±687,7.90%,±2.1
"('20.0 to 24.9 percent',)","Las Vegas city, Nevada","2,404",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±678,7.80%,±2.1
