Metric,City,Estimate,Group,Estimate Margin of Error
"('Built 1980 to 1999',)","Fresno city, California",32.20%,year_structure_built,±1.8
"('Built 1980 to 1999',)","Houston city, Texas",25.90%,year_structure_built,±0.8
"('Built 1980 to 1999',)","Indianapolis city (balance), Indiana",25.70%,year_structure_built,±1.3
"('Built 1980 to 1999',)","Jacksonville city, Florida",30.90%,year_structure_built,±1.3
"('Built 1980 to 1999',)","Las Vegas city, Nevada",49.10%,year_structure_built,±1.6
"('Built 1980 to 1999',)","Los Angeles city, California",16.60%,year_structure_built,±0.4
"('Built 1980 to 1999',)","Memphis city, Tennessee",21.10%,year_structure_built,±1.4
"('Built 1980 to 1999',)","Milwaukee city, Wisconsin",7.20%,year_structure_built,±0.8
"('Built 1980 to 1999',)","New York city, New York",8.50%,year_structure_built,±0.2
"('Built 1980 to 1999',)","Oklahoma City city, Oklahoma",25.10%,year_structure_built,±1.4
"('Built 1980 to 1999',)","Philadelphia city, Pennsylvania",6.90%,year_structure_built,±0.6
"('Built 1980 to 1999',)","Phoenix city, Arizona",32.90%,year_structure_built,±0.9
"('Built 1980 to 1999',)","Portland city, Oregon",15.90%,year_structure_built,±1.1
"('Built 1980 to 1999',)","Sacramento city, California",26.70%,year_structure_built,±1.5
"('Built 1980 to 1999',)","San Antonio city, Texas",31.50%,year_structure_built,±1.0
"('Built 1980 to 1999',)","San Diego city, California",28.80%,year_structure_built,±1.0
"('Built 1980 to 1999',)","San Francisco city, California",9.80%,year_structure_built,±0.8
"('Built 1980 to 1999',)","San Jose city, California",23.10%,year_structure_built,±1.1
"('Built 1980 to 1999',)","Seattle city, Washington",16.00%,year_structure_built,±1.0
"('Built 1980 to 1999',)","Tucson city, Arizona",30.00%,year_structure_built,±1.7
"('Built 1980 to 1999',)","Washington city, District of Columbia",7.50%,year_structure_built,±0.8
"('Built 1960 to 1979',)","Albuquerque city, New Mexico",29.90%,year_structure_built,±1.5
"('Built 1960 to 1979',)","Austin city, Texas",23.70%,year_structure_built,±1.1
"('Built 1960 to 1979',)","Baltimore city, Maryland",15.70%,year_structure_built,±1.1
"('Built 1960 to 1979',)","Boston city, Massachusetts",15.50%,year_structure_built,±1.1
"('Built 1960 to 1979',)","Charlotte city, North Carolina",22.50%,year_structure_built,±1.2
"('Built 1960 to 1979',)","Chicago city, Illinois",17.00%,year_structure_built,±0.5
"('Built 1960 to 1979',)","Columbus city, Ohio",27.80%,year_structure_built,±0.9
"('Built 1960 to 1979',)","Dallas city, Texas",31.80%,year_structure_built,±0.9
"('Built 1960 to 1979',)","Denver city, Colorado",25.40%,year_structure_built,±1.2
"('Built 1960 to 1979',)","Detroit city, Michigan",11.80%,year_structure_built,±0.9
"('Built 1960 to 1979',)","El Paso city, Texas",27.40%,year_structure_built,±1.4
"('Built 1960 to 1979',)","Fort Worth city, Texas",17.60%,year_structure_built,±1.1
"('Built 1960 to 1979',)","Fresno city, California",27.90%,year_structure_built,±1.8
"('Built 1960 to 1979',)","Houston city, Texas",33.20%,year_structure_built,±1.0
"('Built 1960 to 1979',)","Indianapolis city (balance), Indiana",27.90%,year_structure_built,±1.3
"('Built 1960 to 1979',)","Jacksonville city, Florida",22.80%,year_structure_built,±1.1
"('Built 1960 to 1979',)","Las Vegas city, Nevada",18.20%,year_structure_built,±1.3
"('Built 1960 to 1979',)","Los Angeles city, California",27.30%,year_structure_built,±0.6
"('Built 1960 to 1979',)","Memphis city, Tennessee",31.00%,year_structure_built,±1.6
"('Built 1960 to 1979',)","Milwaukee city, Wisconsin",18.00%,year_structure_built,±1.1
"('Built 1960 to 1979',)","New York city, New York",20.00%,year_structure_built,±0.4
"('Built 1960 to 1979',)","Oklahoma City city, Oklahoma",27.00%,year_structure_built,±1.5
"('Built 1960 to 1979',)","Philadelphia city, Pennsylvania",16.90%,year_structure_built,±0.8
"('Built 1960 to 1979',)","Phoenix city, Arizona",31.30%,year_structure_built,±1.0
"('Built 1960 to 1979',)","Portland city, Oregon",18.20%,year_structure_built,±1.2
"('Built 1960 to 1979',)","Sacramento city, California",26.70%,year_structure_built,±1.5
"('Built 1960 to 1979',)","San Antonio city, Texas",25.10%,year_structure_built,±1.0
"('Built 1960 to 1979',)","San Diego city, California",33.70%,year_structure_built,±1.1
"('Built 1960 to 1979',)","San Francisco city, California",15.80%,year_structure_built,±0.8
"('Built 1960 to 1979',)","San Jose city, California",42.20%,year_structure_built,±1.2
"('Built 1960 to 1979',)","Seattle city, Washington",16.90%,year_structure_built,±1.1
"('Built 1960 to 1979',)","Tucson city, Arizona",33.20%,year_structure_built,±1.8
"('Built 1960 to 1979',)","Washington city, District of Columbia",20.30%,year_structure_built,±1.1
"('Built 1940 to 1959',)","Albuquerque city, New Mexico",16.30%,year_structure_built,±1.2
"('Built 1940 to 1959',)","Austin city, Texas",8.10%,year_structure_built,±0.7
"('Built 1940 to 1959',)","Baltimore city, Maryland",28.30%,year_structure_built,±1.3
"('Built 1940 to 1959',)","Boston city, Massachusetts",13.70%,year_structure_built,±1.1
"('Built 1940 to 1959',)","Charlotte city, North Carolina",9.50%,year_structure_built,±0.7
"('Built 1940 to 1959',)","Chicago city, Illinois",23.00%,year_structure_built,±0.6
"('Built 1940 to 1959',)","Columbus city, Ohio",16.30%,year_structure_built,±0.8
"('Built 1940 to 1959',)","Dallas city, Texas",18.40%,year_structure_built,±0.8
"('Built 1940 to 1959',)","Denver city, Colorado",23.10%,year_structure_built,±1.1
"('Built 1940 to 1959',)","Detroit city, Michigan",48.70%,year_structure_built,±1.4
"('Built 1940 to 1959',)","El Paso city, Texas",14.60%,year_structure_built,±1.1
"('Built 1940 to 1959',)","Fort Worth city, Texas",16.70%,year_structure_built,±1.0
"('Built 1940 to 1959',)","Fresno city, California",17.20%,year_structure_built,±1.4
"('Built 1940 to 1959',)","Houston city, Texas",15.10%,year_structure_built,±0.6
"('Built 1940 to 1959',)","Indianapolis city (balance), Indiana",18.40%,year_structure_built,±1.0
"('Built 1940 to 1959',)","Jacksonville city, Florida",16.10%,year_structure_built,±1.0
"('Built 1940 to 1959',)","Las Vegas city, Nevada",5.40%,year_structure_built,±0.7
"('Built 1940 to 1959',)","Los Angeles city, California",27.00%,year_structure_built,±0.6
"('Built 1940 to 1959',)","Memphis city, Tennessee",30.70%,year_structure_built,±1.6
"('Built 1940 to 1959',)","Milwaukee city, Wisconsin",31.20%,year_structure_built,±1.3
"('Built 1940 to 1959',)","New York city, New York",22.90%,year_structure_built,±0.4
"('Built 1940 to 1959',)","Oklahoma City city, Oklahoma",16.50%,year_structure_built,±1.0
"('Built 1940 to 1959',)","Philadelphia city, Pennsylvania",29.30%,year_structure_built,±1.0
"('Built 1940 to 1959',)","Phoenix city, Arizona",13.20%,year_structure_built,±0.8
"('Built 1940 to 1959',)","Portland city, Oregon",19.90%,year_structure_built,±1.3
"('Built 1940 to 1959',)","Sacramento city, California",19.70%,year_structure_built,±1.4
"('Built 1940 to 1959',)","San Antonio city, Texas",14.90%,year_structure_built,±0.7
"('Built 1940 to 1959',)","San Diego city, California",16.60%,year_structure_built,±0.8
"('Built 1940 to 1959',)","San Francisco city, California",18.10%,year_structure_built,±1.1
"('Built 1940 to 1959',)","San Jose city, California",14.60%,year_structure_built,±0.8
"('Built 1940 to 1959',)","Seattle city, Washington",19.50%,year_structure_built,±1.0
"('Built 1940 to 1959',)","Tucson city, Arizona",18.10%,year_structure_built,±1.5
"('Built 1940 to 1959',)","Washington city, District of Columbia",22.80%,year_structure_built,±1.0
"('Built 1939 or earlier',)","Albuquerque city, New Mexico",2.50%,year_structure_built,±0.4
"('Built 1939 or earlier',)","Austin city, Texas",2.70%,year_structure_built,±0.5
"('Built 1939 or earlier',)","Baltimore city, Maryland",41.60%,year_structure_built,±1.5
"('Built 1939 or earlier',)","Boston city, Massachusetts",49.40%,year_structure_built,±1.5
"('Built 1939 or earlier',)","Charlotte city, North Carolina",2.60%,year_structure_built,±0.3
"('Built 1939 or earlier',)","Chicago city, Illinois",40.50%,year_structure_built,±0.7
"('Built 1939 or earlier',)","Columbus city, Ohio",11.50%,year_structure_built,±0.8
"('Built 1939 or earlier',)","Dallas city, Texas",5.40%,year_structure_built,±0.5
"('Built 1939 or earlier',)","Denver city, Colorado",18.20%,year_structure_built,±1.0
"('Built 1939 or earlier',)","Detroit city, Michigan",29.70%,year_structure_built,±1.2
"('Built 1939 or earlier',)","El Paso city, Texas",4.80%,year_structure_built,±0.7
"('Built 1939 or earlier',)","Fort Worth city, Texas",6.00%,year_structure_built,±0.6
"('Built 1939 or earlier',)","Fresno city, California",5.10%,year_structure_built,±0.8
"('Built 1939 or earlier',)","Houston city, Texas",4.20%,year_structure_built,±0.4
"('Built 1939 or earlier',)","Indianapolis city (balance), Indiana",14.90%,year_structure_built,±0.8
"('Built 1939 or earlier',)","Jacksonville city, Florida",4.90%,year_structure_built,±0.6
"('Built 1939 or earlier',)","Las Vegas city, Nevada",0.40%,year_structure_built,±0.2
"('Built 1939 or earlier',)","Los Angeles city, California",20.50%,year_structure_built,±0.5
"('Built 1939 or earlier',)","Memphis city, Tennessee",7.80%,year_structure_built,±0.8
"('Built 1939 or earlier',)","Milwaukee city, Wisconsin",39.10%,year_structure_built,±1.2
"('Built 1939 or earlier',)","New York city, New York",40.60%,year_structure_built,±0.4
"('Built 1939 or earlier',)","Oklahoma City city, Oklahoma",8.30%,year_structure_built,±0.7
"('Built 1939 or earlier',)","Philadelphia city, Pennsylvania",41.80%,year_structure_built,±1.0
"('Built 1939 or earlier',)","Phoenix city, Arizona",2.00%,year_structure_built,±0.3
"('Built 1939 or earlier',)","Portland city, Oregon",29.80%,year_structure_built,±1.2
"('Built 1939 or earlier',)","Sacramento city, California",11.00%,year_structure_built,±1.0
"('Built 1939 or earlier',)","San Antonio city, Texas",5.80%,year_structure_built,±0.5
"('Built 1939 or earlier',)","San Diego city, California",7.30%,year_structure_built,±0.6
"('Built 1939 or earlier',)","San Francisco city, California",46.90%,year_structure_built,±1.2
"('Built 1939 or earlier',)","San Jose city, California",5.80%,year_structure_built,±0.6
"('Built 1939 or earlier',)","Seattle city, Washington",26.60%,year_structure_built,±1.1
"('Built 1939 or earlier',)","Tucson city, Arizona",3.70%,year_structure_built,±0.7
"('Built 1939 or earlier',)","Washington city, District of Columbia",34.50%,year_structure_built,±1.2
"('Occupied housing units',)","Albuquerque city, New Mexico","221,418",vehicles_available,"±3,270"
"('Occupied housing units',)","Austin city, Texas","376,509",vehicles_available,"±6,217"
"('Occupied housing units',)","Baltimore city, Maryland","240,280",vehicles_available,"±3,634"
"('Occupied housing units',)","Boston city, Massachusetts","268,304",vehicles_available,"±3,495"
"('Occupied housing units',)","Charlotte city, North Carolina","331,822",vehicles_available,"±4,253"
"('Occupied housing units',)","Chicago city, Illinois","1,047,695",vehicles_available,"±10,142"
"('Occupied housing units',)","Columbus city, Ohio","355,414",vehicles_available,"±4,641"
"('Occupied housing units',)","Dallas city, Texas","513,084",vehicles_available,"±5,613"
"('Occupied housing units',)","Denver city, Colorado","296,938",vehicles_available,"±2,993"
"('Occupied housing units',)","Detroit city, Michigan","264,360",vehicles_available,"±4,612"
"('Occupied housing units',)","El Paso city, Texas","229,156",vehicles_available,"±2,764"
"('Occupied housing units',)","Fort Worth city, Texas","299,593",vehicles_available,"±4,906"
"('Occupied housing units',)","Fresno city, California","169,409",vehicles_available,"±3,216"
"('Occupied housing units',)","Houston city, Texas","837,686",vehicles_available,"±10,337"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","334,101",vehicles_available,"±3,914"
"('Occupied housing units',)","Jacksonville city, Florida","338,564",vehicles_available,"±3,480"
"('Occupied housing units',)","Las Vegas city, Nevada","233,581",vehicles_available,"±4,902"
"('Occupied housing units',)","Los Angeles city, California","1,384,851",vehicles_available,"±9,554"
"('Occupied housing units',)","Memphis city, Tennessee","246,518",vehicles_available,"±4,056"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,054",vehicles_available,"±4,186"
"('Occupied housing units',)","New York city, New York","3,159,674",vehicles_available,"±11,338"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","237,932",vehicles_available,"±3,351"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","606,142",vehicles_available,"±4,673"
"('Occupied housing units',)","Phoenix city, Arizona","559,155",vehicles_available,"±6,855"
"('Occupied housing units',)","Portland city, Oregon","265,700",vehicles_available,"±3,566"
"('Occupied housing units',)","Sacramento city, California","189,193",vehicles_available,"±3,813"
"('Occupied housing units',)","San Antonio city, Texas","501,645",vehicles_available,"±5,428"
"('Occupied housing units',)","San Diego city, California","504,208",vehicles_available,"±6,575"
"('Occupied housing units',)","San Francisco city, California","360,323",vehicles_available,"±4,331"
"('Occupied housing units',)","San Jose city, California","321,913",vehicles_available,"±4,299"
"('Occupied housing units',)","Seattle city, Washington","329,671",vehicles_available,"±5,082"
"('Occupied housing units',)","Tucson city, Arizona","211,560",vehicles_available,"±3,807"
"('Occupied housing units',)","Washington city, District of Columbia","281,475",vehicles_available,"±3,302"
"('None',)","Albuquerque city, New Mexico",6.20%,vehicles_available,±0.7
"('None',)","Austin city, Texas",6.00%,vehicles_available,±0.8
"('None',)","Baltimore city, Maryland",29.50%,vehicles_available,±1.3
"('None',)","Boston city, Massachusetts",35.20%,vehicles_available,±1.5
"('None',)","Charlotte city, North Carolina",6.30%,vehicles_available,±0.7
"('None',)","Chicago city, Illinois",27.00%,vehicles_available,±0.7
"('None',)","Columbus city, Ohio",8.80%,vehicles_available,±0.8
"('None',)","Dallas city, Texas",9.10%,vehicles_available,±0.7
"('None',)","Denver city, Colorado",9.90%,vehicles_available,±1.1
"('None',)","Detroit city, Michigan",23.10%,vehicles_available,±1.2
"('None',)","El Paso city, Texas",7.80%,vehicles_available,±0.9
"('None',)","Fort Worth city, Texas",6.10%,vehicles_available,±0.7
"('None',)","Fresno city, California",9.70%,vehicles_available,±1.3
"('None',)","Houston city, Texas",8.50%,vehicles_available,±0.6
"('None',)","Indianapolis city (balance), Indiana",9.50%,vehicles_available,±0.9
"('None',)","Jacksonville city, Florida",8.40%,vehicles_available,±0.8
"('None',)","Las Vegas city, Nevada",9.80%,vehicles_available,±0.9
"('None',)","Los Angeles city, California",11.70%,vehicles_available,±0.4
"('None',)","Memphis city, Tennessee",10.90%,vehicles_available,±1.2
"('None',)","Milwaukee city, Wisconsin",18.30%,vehicles_available,±1.2
"('None',)","New York city, New York",55.00%,vehicles_available,±0.4
