Metric,City,Estimate,Group,Estimate Margin of Error
"('30 percent or more',)","Charlotte city, North Carolina",47.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('30 percent or more',)","Chicago city, Illinois",51.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.1
"('30 percent or more',)","Columbus city, Ohio",45.90%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('30 percent or more',)","Dallas city, Texas",47.50%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.4
"('30 percent or more',)","Denver city, Colorado",46.40%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('30 percent or more',)","Detroit city, Michigan",64.40%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.3
"('30 percent or more',)","El Paso city, Texas",43.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±3.2
"('30 percent or more',)","Fort Worth city, Texas",49.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.5
"('30 percent or more',)","Fresno city, California",59.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.5
"('30 percent or more',)","Houston city, Texas",50.40%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.4
"('30 percent or more',)","Indianapolis city (balance), Indiana",53.80%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('30 percent or more',)","Jacksonville city, Florida",53.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.8
"('30 percent or more',)","Las Vegas city, Nevada",52.90%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.7
"('30 percent or more',)","Los Angeles city, California",60.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±0.7
"('30 percent or more',)","Memphis city, Tennessee",56.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('30 percent or more',)","Milwaukee city, Wisconsin",55.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('30 percent or more',)","New York city, New York",53.80%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±0.6
"('30 percent or more',)","Oklahoma City city, Oklahoma",46.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.8
"('30 percent or more',)","Philadelphia city, Pennsylvania",56.40%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.5
"('30 percent or more',)","Phoenix city, Arizona",49.80%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.9
"('30 percent or more',)","Portland city, Oregon",50.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.4
"('30 percent or more',)","San Antonio city, Texas",47.60%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.0
"('30 percent or more',)","San Diego city, California",55.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('30 percent or more',)","San Francisco city, California",39.40%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.7
"('30 percent or more',)","San Jose city, California",52.80%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('30 percent or more',)","Seattle city, Washington",44.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.3
"('30 percent or more',)","Tucson city, Arizona",54.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.6
"('30 percent or more',)","Washington city, District of Columbia",48.40%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.9
"('Occupied units paying rent',)","Albuquerque city, New Mexico","88,534",gross_rent,"±3,666"
"('Occupied units paying rent',)","Austin city, Texas","199,821",gross_rent,"±5,441"
"('Occupied units paying rent',)","Baltimore city, Maryland","127,885",gross_rent,"±4,425"
"('Occupied units paying rent',)","Boston city, Massachusetts","169,076",gross_rent,"±4,692"
"('Occupied units paying rent',)","Charlotte city, North Carolina","150,596",gross_rent,"±3,672"
"('Occupied units paying rent',)","Chicago city, Illinois","575,622",gross_rent,"±8,454"
"('Occupied units paying rent',)","Columbus city, Ohio","188,308",gross_rent,"±4,919"
"('Occupied units paying rent',)","Dallas city, Texas","284,742",gross_rent,"±6,827"
"('Occupied units paying rent',)","Denver city, Colorado","143,047",gross_rent,"±3,848"
"('Occupied units paying rent',)","Detroit city, Michigan","128,212",gross_rent,"±4,112"
"('Occupied units paying rent',)","El Paso city, Texas","85,809",gross_rent,"±4,335"
"('Occupied units paying rent',)","Fort Worth city, Texas","121,760",gross_rent,"±5,089"
"('Occupied units paying rent',)","Fresno city, California","86,757",gross_rent,"±3,762"
"('Occupied units paying rent',)","Houston city, Texas","485,097",gross_rent,"±8,126"
"('Occupied units paying rent',)","Indianapolis city (balance), Indiana","153,991",gross_rent,"±4,661"
"('Occupied units paying rent',)","Jacksonville city, Florida","138,180",gross_rent,"±5,985"
"('Occupied units paying rent',)","Las Vegas city, Nevada","105,695",gross_rent,"±4,136"
"('Occupied units paying rent',)","Los Angeles city, California","851,298",gross_rent,"±8,756"
"('Occupied units paying rent',)","Memphis city, Tennessee","128,114",gross_rent,"±5,244"
"('Occupied units paying rent',)","Milwaukee city, Wisconsin","135,521",gross_rent,"±3,448"
"('Occupied units paying rent',)","New York city, New York","2,074,593",gross_rent,"±14,504"
"('Occupied units paying rent',)","Oklahoma City city, Oklahoma","96,275",gross_rent,"±3,491"
"('Occupied units paying rent',)","Philadelphia city, Pennsylvania","264,489",gross_rent,"±6,084"
"('Occupied units paying rent',)","Phoenix city, Arizona","256,672",gross_rent,"±7,145"
"('Occupied units paying rent',)","Portland city, Oregon","113,703",gross_rent,"±3,615"
"('Occupied units paying rent',)","San Antonio city, Texas","228,988",gross_rent,"±6,444"
"('Occupied units paying rent',)","San Diego city, California","265,394",gross_rent,"±5,863"
"('Occupied units paying rent',)","San Francisco city, California","222,728",gross_rent,"±4,757"
"('Occupied units paying rent',)","San Jose city, California","137,436",gross_rent,"±4,424"
"('Occupied units paying rent',)","Seattle city, Washington","162,791",gross_rent,"±4,960"
"('Occupied units paying rent',)","Tucson city, Arizona","104,128",gross_rent,"±4,138"
"('Occupied units paying rent',)","Washington city, District of Columbia","163,821",gross_rent,"±4,174"
"('Median gross rent (dollars)',)","Albuquerque city, New Mexico",802,gross_rent,±24
"('Median gross rent (dollars)',)","Austin city, Texas","1,139",gross_rent,±17
"('Median gross rent (dollars)',)","Baltimore city, Maryland",981,gross_rent,±25
"('Median gross rent (dollars)',)","Boston city, Massachusetts","1,423",gross_rent,±42
"('Median gross rent (dollars)',)","Charlotte city, North Carolina",978,gross_rent,±15
"('Median gross rent (dollars)',)","Chicago city, Illinois",985,gross_rent,±10
"('Median gross rent (dollars)',)","Columbus city, Ohio",871,gross_rent,±13
"('Median gross rent (dollars)',)","Dallas city, Texas",903,gross_rent,±13
"('Median gross rent (dollars)',)","Denver city, Colorado","1,094",gross_rent,±24
"('Median gross rent (dollars)',)","Detroit city, Michigan",747,gross_rent,±16
"('Median gross rent (dollars)',)","El Paso city, Texas",752,gross_rent,±23
"('Median gross rent (dollars)',)","Fort Worth city, Texas",936,gross_rent,±20
"('Median gross rent (dollars)',)","Fresno city, California",910,gross_rent,±24
"('Median gross rent (dollars)',)","Houston city, Texas",923,gross_rent,±12
"('Median gross rent (dollars)',)","Indianapolis city (balance), Indiana",807,gross_rent,±15
"('Median gross rent (dollars)',)","Jacksonville city, Florida",963,gross_rent,±20
"('Median gross rent (dollars)',)","Las Vegas city, Nevada",983,gross_rent,±19
"('Median gross rent (dollars)',)","Los Angeles city, California","1,271",gross_rent,±11
"('Median gross rent (dollars)',)","Memphis city, Tennessee",826,gross_rent,±17
"('Median gross rent (dollars)',)","Milwaukee city, Wisconsin",802,gross_rent,±13
"('Median gross rent (dollars)',)","New York city, New York","1,317",gross_rent,±9
"('Median gross rent (dollars)',)","Oklahoma City city, Oklahoma",814,gross_rent,±17
"('Median gross rent (dollars)',)","Philadelphia city, Pennsylvania",952,gross_rent,±13
"('Median gross rent (dollars)',)","Phoenix city, Arizona",922,gross_rent,±18
"('Median gross rent (dollars)',)","Portland city, Oregon","1,047",gross_rent,±29
"('Median gross rent (dollars)',)","San Antonio city, Texas",901,gross_rent,±15
"('Median gross rent (dollars)',)","San Diego city, California","1,444",gross_rent,±26
"('Median gross rent (dollars)',)","San Francisco city, California","1,659",gross_rent,±50
"('Median gross rent (dollars)',)","San Jose city, California","1,757",gross_rent,±32
"('Median gross rent (dollars)',)","Seattle city, Washington","1,356",gross_rent,±31
"('Median gross rent (dollars)',)","Tucson city, Arizona",775,gross_rent,±16
"('Median gross rent (dollars)',)","Washington city, District of Columbia","1,417",gross_rent,±39
"('Total households',)","Albuquerque city, New Mexico","221,855",computers_and_internet_use,"±3,057"
"('Total households',)","Austin city, Texas","364,893",computers_and_internet_use,"±4,984"
"('Total households',)","Baltimore city, Maryland","238,400",computers_and_internet_use,"±3,603"
"('Total households',)","Boston city, Massachusetts","261,492",computers_and_internet_use,"±3,435"
"('Total households',)","Charlotte city, North Carolina","322,872",computers_and_internet_use,"±3,866"
"('Total households',)","Chicago city, Illinois","1,053,229",computers_and_internet_use,"±8,529"
"('Total households',)","Columbus city, Ohio","344,839",computers_and_internet_use,"±5,102"
"('Total households',)","Dallas city, Texas","495,362",computers_and_internet_use,"±5,725"
"('Total households',)","Denver city, Colorado","287,074",computers_and_internet_use,"±2,900"
"('Total households',)","Detroit city, Michigan","255,580",computers_and_internet_use,"±4,170"
"('Total households',)","El Paso city, Texas","222,557",computers_and_internet_use,"±3,503"
"('Total households',)","Fort Worth city, Texas","285,173",computers_and_internet_use,"±4,230"
"('Total households',)","Fresno city, California","163,473",computers_and_internet_use,"±3,309"
"('Total households',)","Houston city, Texas","849,974",computers_and_internet_use,"±7,977"
"('Total households',)","Indianapolis city (balance), Indiana","328,431",computers_and_internet_use,"±4,295"
"('Total households',)","Jacksonville city, Florida","323,488",computers_and_internet_use,"±4,465"
"('Total households',)","Las Vegas city, Nevada","220,418",computers_and_internet_use,"±4,536"
"('Total households',)","Los Angeles city, California","1,360,164",computers_and_internet_use,"±8,307"
"('Total households',)","Memphis city, Tennessee","250,324",computers_and_internet_use,"±4,428"
"('Total households',)","Milwaukee city, Wisconsin","232,104",computers_and_internet_use,"±3,649"
"('Total households',)","New York city, New York","3,129,147",computers_and_internet_use,"±10,363"
"('Total households',)","Oklahoma City city, Oklahoma","239,137",computers_and_internet_use,"±3,337"
"('Total households',)","Philadelphia city, Pennsylvania","581,604",computers_and_internet_use,"±5,120"
"('Total households',)","Phoenix city, Arizona","534,199",computers_and_internet_use,"±7,078"
"('Total households',)","Portland city, Oregon","253,820",computers_and_internet_use,"±3,719"
"('Total households',)","San Antonio city, Texas","494,344",computers_and_internet_use,"±5,301"
"('Total households',)","San Diego city, California","497,663",computers_and_internet_use,"±5,576"
"('Total households',)","San Francisco city, California","356,916",computers_and_internet_use,"±3,701"
"('Total households',)","San Jose city, California","323,133",computers_and_internet_use,"±3,807"
"('Total households',)","Seattle city, Washington","311,038",computers_and_internet_use,"±5,065"
"('Total households',)","Tucson city, Arizona","206,448",computers_and_internet_use,"±4,291"
"('Total households',)","Washington city, District of Columbia","281,787",computers_and_internet_use,"±3,030"
"('With a computer',)","Albuquerque city, New Mexico",86.00%,computers_and_internet_use,±1.2
